,CSV Name,Prediction Value,AlphaRank
32,ranked_31.csv,0.15775027871131897,31
256,ranked_37.csv,0.15541516244411469,37
974,ranked_409.csv,0.14155903458595276,409
59,ranked_668.csv,0.13097074627876282,668
340,ranked_943.csv,0.11319517344236374,943
917,ranked_227.csv,0.11221275478601456,227
25,ranked_241.csv,0.1115712970495224,241
502,ranked_89.csv,0.1078483834862709,89
522,ranked_35.csv,0.10561039298772812,35
782,ranked_54.csv,0.10253307968378067,54
153,ranked_544.csv,0.10166309773921967,544
940,ranked_48.csv,0.09821369498968124,48
355,ranked_305.csv,0.09498947858810425,305
293,ranked_547.csv,0.09061284363269806,547
295,ranked_648.csv,0.08825354278087616,648
448,ranked_233.csv,0.08718176186084747,233
198,ranked_690.csv,0.08351612836122513,690
250,ranked_210.csv,0.08150846511125565,210
573,ranked_334.csv,0.0789068266749382,334
630,ranked_693.csv,0.0782659724354744,693
651,ranked_391.csv,0.0782473236322403,391
691,ranked_92.csv,0.07724585384130478,92
454,ranked_80.csv,0.07551855593919754,80
450,ranked_862.csv,0.07520483434200287,862
955,ranked_68.csv,0.07339954376220703,68
326,ranked_447.csv,0.07332303375005722,447
3,ranked_653.csv,0.07223021984100342,653
906,ranked_491.csv,0.0721297487616539,491
720,ranked_428.csv,0.07190604507923126,428
547,ranked_850.csv,0.07124169170856476,850
564,ranked_130.csv,0.07108812779188156,130
397,ranked_604.csv,0.07084465771913528,604
736,ranked_962.csv,0.06826654821634293,962
854,ranked_654.csv,0.06773700565099716,654
176,ranked_166.csv,0.0655013844370842,166
517,ranked_955.csv,0.06493433564901352,955
753,ranked_97.csv,0.06485989689826965,97
584,ranked_25.csv,0.06482869386672974,25
282,ranked_191.csv,0.06469960510730743,191
496,ranked_529.csv,0.06429007649421692,529
678,ranked_844.csv,0.06346794962882996,844
22,ranked_314.csv,0.0629788488149643,314
667,ranked_603.csv,0.06245802342891693,603
342,ranked_117.csv,0.062436141073703766,117
138,ranked_123.csv,0.06217798590660095,123
58,ranked_556.csv,0.061942003667354584,556
627,ranked_366.csv,0.06188905984163284,366
369,ranked_372.csv,0.06162778288125992,372
318,ranked_317.csv,0.061471328139305115,317
430,ranked_292.csv,0.06121426820755005,292
765,ranked_347.csv,0.06121139973402023,347
396,ranked_107.csv,0.06097065657377243,107
484,ranked_367.csv,0.06084711104631424,367
301,ranked_335.csv,0.06075157970190048,335
363,ranked_355.csv,0.06061854958534241,355
491,ranked_154.csv,0.060537613928318024,154
353,ranked_935.csv,0.05981006473302841,935
610,ranked_109.csv,0.059576891362667084,109
9,ranked_359.csv,0.05956810712814331,359
579,ranked_256.csv,0.05939864367246628,256
618,ranked_289.csv,0.059301212430000305,289
401,ranked_435.csv,0.058402158319950104,435
523,ranked_775.csv,0.05838005989789963,775
946,ranked_418.csv,0.058021701872348785,418
115,ranked_284.csv,0.057907916605472565,284
225,ranked_455.csv,0.05785829573869705,455
745,ranked_880.csv,0.057431191205978394,880
954,ranked_143.csv,0.05698148161172867,143
253,ranked_248.csv,0.056639209389686584,248
874,ranked_243.csv,0.056442104279994965,243
157,ranked_550.csv,0.05643972009420395,550
306,ranked_540.csv,0.055818796157836914,540
724,ranked_270.csv,0.05573147535324097,270
792,ranked_806.csv,0.055538393557071686,806
959,ranked_179.csv,0.05536557734012604,179
105,ranked_100.csv,0.054961711168289185,100
383,ranked_812.csv,0.0546904057264328,812
582,ranked_129.csv,0.054650261998176575,129
991,ranked_28.csv,0.05453556776046753,28
287,ranked_121.csv,0.05451245605945587,121
386,ranked_257.csv,0.054404519498348236,257
37,ranked_526.csv,0.054339468479156494,526
296,ranked_720.csv,0.05429490655660629,720
227,ranked_559.csv,0.05393832176923752,559
36,ranked_333.csv,0.05364987254142761,333
177,ranked_538.csv,0.053494468331336975,538
956,ranked_787.csv,0.05311217159032822,787
408,ranked_910.csv,0.05297548323869705,910
654,ranked_826.csv,0.05285237729549408,826
833,ranked_893.csv,0.05284283310174942,893
248,ranked_271.csv,0.05279722809791565,271
504,ranked_352.csv,0.052736662328243256,352
230,ranked_204.csv,0.05269058048725128,204
763,ranked_916.csv,0.05234594643115997,916
783,ranked_778.csv,0.052261121571063995,778
807,ranked_312.csv,0.05220164358615875,312
317,ranked_43.csv,0.05207967758178711,43
116,ranked_277.csv,0.05200357735157013,277
50,ranked_705.csv,0.05190075933933258,705
364,ranked_2.csv,0.05184854567050934,2
303,ranked_147.csv,0.05183281749486923,147
543,ranked_336.csv,0.05183109641075134,336
590,ranked_881.csv,0.05169004946947098,881
208,ranked_194.csv,0.05123845487833023,194
603,ranked_138.csv,0.05120503902435303,138
43,ranked_413.csv,0.05099803954362869,413
771,ranked_115.csv,0.0506446436047554,115
47,ranked_517.csv,0.05063234269618988,517
624,ranked_134.csv,0.0506286546587944,134
581,ranked_861.csv,0.05060689151287079,861
434,ranked_721.csv,0.05058121681213379,721
192,ranked_69.csv,0.0505029633641243,69
297,ranked_607.csv,0.05039800703525543,607
102,ranked_637.csv,0.049813151359558105,637
586,ranked_502.csv,0.04972308129072189,502
28,ranked_74.csv,0.04961751401424408,74
960,ranked_744.csv,0.04936033487319946,744
626,ranked_814.csv,0.04910382628440857,814
862,ranked_299.csv,0.04904186725616455,299
467,ranked_771.csv,0.04891405254602432,771
595,ranked_136.csv,0.04873461276292801,136
871,ranked_51.csv,0.04869087040424347,51
855,ranked_203.csv,0.048552945256233215,203
773,ranked_854.csv,0.04820074141025543,854
438,ranked_997.csv,0.048103056848049164,997
126,ranked_108.csv,0.04806123673915863,108
468,ranked_70.csv,0.04773220419883728,70
851,ranked_703.csv,0.04759436100721359,703
948,ranked_602.csv,0.047437407076358795,602
441,ranked_537.csv,0.04736734926700592,537
507,ranked_276.csv,0.04719248414039612,276
432,ranked_445.csv,0.04700285941362381,445
657,ranked_125.csv,0.04689083248376846,125
613,ranked_657.csv,0.04672699421644211,657
863,ranked_706.csv,0.04667948931455612,706
354,ranked_379.csv,0.04653313010931015,379
336,ranked_776.csv,0.04652763158082962,776
661,ranked_244.csv,0.04625270515680313,244
988,ranked_714.csv,0.0459626168012619,714
217,ranked_404.csv,0.04571809619665146,404
656,ranked_991.csv,0.04556882381439209,991
850,ranked_393.csv,0.04540040343999863,393
760,ranked_914.csv,0.04529006779193878,914
798,ranked_832.csv,0.04521360993385315,832
824,ranked_870.csv,0.04513511806726456,870
670,ranked_875.csv,0.04511801898479462,875
605,ranked_483.csv,0.045007362961769104,483
710,ranked_661.csv,0.045002445578575134,661
738,ranked_454.csv,0.044983550906181335,454
713,ranked_539.csv,0.044859983026981354,539
840,ranked_614.csv,0.04485839605331421,614
395,ranked_374.csv,0.0446423664689064,374
330,ranked_457.csv,0.04445521533489227,457
168,ranked_326.csv,0.04436555504798889,326
290,ranked_4.csv,0.04431019723415375,4
346,ranked_825.csv,0.04406347870826721,825
842,ranked_736.csv,0.043965838849544525,736
553,ranked_354.csv,0.04388359189033508,354
743,ranked_615.csv,0.04368273913860321,615
941,ranked_259.csv,0.04353005439043045,259
776,ranked_781.csv,0.04350634664297104,781
365,ranked_446.csv,0.043439559638500214,446
48,ranked_563.csv,0.04328872263431549,563
975,ranked_320.csv,0.04288192093372345,320
967,ranked_245.csv,0.04286789149045944,245
761,ranked_207.csv,0.04285886883735657,207
623,ranked_268.csv,0.04266951233148575,268
433,ranked_843.csv,0.04250888526439667,843
174,ranked_269.csv,0.04249969869852066,269
686,ranked_949.csv,0.04245016723871231,949
924,ranked_186.csv,0.042386457324028015,186
189,ranked_127.csv,0.04232770949602127,127
281,ranked_167.csv,0.0421629399061203,167
258,ranked_98.csv,0.04185917228460312,98
51,ranked_399.csv,0.04180598258972168,399
560,ranked_275.csv,0.041793204843997955,275
913,ranked_408.csv,0.041404612362384796,408
984,ranked_26.csv,0.04139789938926697,26
926,ranked_146.csv,0.04117857664823532,146
439,ranked_613.csv,0.04103809595108032,613
728,ranked_442.csv,0.04101341590285301,442
402,ranked_190.csv,0.04097415506839752,190
528,ranked_110.csv,0.04091361537575722,110
376,ranked_157.csv,0.040826376527547836,157
459,ranked_156.csv,0.040544696152210236,156
399,ranked_255.csv,0.040539905428886414,255
452,ranked_228.csv,0.04048509523272514,228
77,ranked_682.csv,0.04046367481350899,682
514,ranked_201.csv,0.04039781913161278,201
40,ranked_743.csv,0.04025207459926605,743
677,ranked_22.csv,0.04014963656663895,22
469,ranked_375.csv,0.0399431474506855,375
134,ranked_975.csv,0.039917487651109695,975
602,ranked_741.csv,0.03990529477596283,741
996,ranked_470.csv,0.039844661951065063,470
921,ranked_88.csv,0.0397535040974617,88
327,ranked_57.csv,0.039735715836286545,57
844,ranked_301.csv,0.0393499955534935,301
660,ranked_337.csv,0.03931950777769089,337
162,ranked_503.csv,0.03931192308664322,503
269,ranked_594.csv,0.03900604322552681,594
831,ranked_753.csv,0.038957007229328156,753
588,ranked_206.csv,0.03890357166528702,206
908,ranked_493.csv,0.03887457400560379,493
221,ranked_548.csv,0.03886807709932327,548
966,ranked_749.csv,0.03882957249879837,749
429,ranked_820.csv,0.03880820423364639,820
962,ranked_429.csv,0.0387832373380661,429
845,ranked_59.csv,0.03878169506788254,59
570,ranked_412.csv,0.038724135607481,412
858,ranked_795.csv,0.03867343068122864,795
793,ranked_196.csv,0.03861479088664055,196
201,ranked_254.csv,0.03858146443963051,254
973,ranked_169.csv,0.03854775428771973,169
619,ranked_644.csv,0.03851303458213806,644
693,ranked_165.csv,0.038456037640571594,165
816,ranked_246.csv,0.03832293301820755,246
865,ranked_599.csv,0.038314349949359894,599
529,ranked_23.csv,0.038289874792099,23
684,ranked_891.csv,0.038285497575998306,891
706,ranked_774.csv,0.03826477751135826,774
629,ranked_837.csv,0.038175806403160095,837
139,ranked_410.csv,0.03793487697839737,410
21,ranked_959.csv,0.03789074718952179,959
800,ranked_303.csv,0.03782851994037628,303
690,ranked_841.csv,0.037742819637060165,841
825,ranked_56.csv,0.037659578025341034,56
841,ranked_353.csv,0.03762026131153107,353
222,ranked_939.csv,0.03755691647529602,939
811,ranked_900.csv,0.03745871037244797,900
239,ranked_133.csv,0.0373944491147995,133
542,ranked_645.csv,0.037336237728595734,645
371,ranked_597.csv,0.037150170654058456,597
933,ranked_171.csv,0.03710336983203888,171
224,ranked_325.csv,0.03703586012125015,325
631,ranked_42.csv,0.03702890872955322,42
137,ranked_953.csv,0.03699386864900589,953
786,ranked_475.csv,0.0368175208568573,475
617,ranked_5.csv,0.03672322630882263,5
245,ranked_331.csv,0.036666981875896454,331
762,ranked_688.csv,0.03664439544081688,688
186,ranked_287.csv,0.03659038245677948,287
708,ranked_173.csv,0.03656885027885437,173
39,ranked_332.csv,0.036529310047626495,332
251,ranked_638.csv,0.036518000066280365,638
55,ranked_476.csv,0.03651786595582962,476
310,ranked_83.csv,0.03643453121185303,83
388,ranked_482.csv,0.03641943633556366,482
465,ranked_840.csv,0.03616366535425186,840
173,ranked_193.csv,0.03613896667957306,193
999,ranked_323.csv,0.03612062335014343,323
576,ranked_362.csv,0.03605552017688751,362
622,ranked_521.csv,0.03602376580238342,521
378,ranked_554.csv,0.035891931504011154,554
238,ranked_61.csv,0.03585299104452133,61
16,ranked_235.csv,0.03575248271226883,235
672,ranked_555.csv,0.03562163561582565,555
628,ranked_27.csv,0.03556713089346886,27
345,ranked_381.csv,0.03551463037729263,381
539,ranked_672.csv,0.035188160836696625,672
119,ranked_596.csv,0.03513322025537491,596
180,ranked_137.csv,0.0351053848862648,137
445,ranked_941.csv,0.035099346190690994,941
