#	old_rank	structure_name	score
0	219	ranked_219.pdb_clean_haddock.pdb	-61.8416
1	252	ranked_252.pdb_clean_haddock.pdb	-61.47268
2	269	ranked_269.pdb_clean_haddock.pdb	-61.101259999999996
3	204	ranked_204.pdb_clean_haddock.pdb	-60.33152
4	247	ranked_247.pdb_clean_haddock.pdb	-57.67724
5	203	ranked_203.pdb_clean_haddock.pdb	-56.86354
6	205	ranked_205.pdb_clean_haddock.pdb	-55.4828
7	268	ranked_268.pdb_clean_haddock.pdb	-55.411880000000004
8	477	ranked_477.pdb_clean_haddock.pdb	-54.74802
9	239	ranked_239.pdb_clean_haddock.pdb	-54.38632
10	248	ranked_248.pdb_clean_haddock.pdb	-52.3365
11	230	ranked_230.pdb_clean_haddock.pdb	-52.157160000000005
12	322	ranked_322.pdb_clean_haddock.pdb	-51.56354
13	333	ranked_333.pdb_clean_haddock.pdb	-51.5104
14	431	ranked_431.pdb_clean_haddock.pdb	-50.989760000000004
15	742	ranked_742.pdb_clean_haddock.pdb	-50.612700000000004
16	213	ranked_213.pdb_clean_haddock.pdb	-47.16194
17	792	ranked_792.pdb_clean_haddock.pdb	-46.38888
18	356	ranked_356.pdb_clean_haddock.pdb	-45.73178
19	313	ranked_313.pdb_clean_haddock.pdb	-45.30934
20	591	ranked_591.pdb_clean_haddock.pdb	-44.842819999999996
21	532	ranked_532.pdb_clean_haddock.pdb	-44.56592
22	577	ranked_577.pdb_clean_haddock.pdb	-44.38212
23	3	ranked_3.pdb_clean_haddock.pdb	-44.2261408
24	459	ranked_459.pdb_clean_haddock.pdb	-44.01172
25	117	ranked_117.pdb_clean_haddock.pdb	-43.7335538
26	111	ranked_111.pdb_clean_haddock.pdb	-43.688188
27	16	ranked_16.pdb_clean_haddock.pdb	-43.4564436
28	405	ranked_405.pdb_clean_haddock.pdb	-43.42139
29	119	ranked_119.pdb_clean_haddock.pdb	-43.377409400000005
30	63	ranked_63.pdb_clean_haddock.pdb	-43.349268
31	125	ranked_125.pdb_clean_haddock.pdb	-43.3156432
32	168	ranked_168.pdb_clean_haddock.pdb	-43.2282424
33	120	ranked_120.pdb_clean_haddock.pdb	-43.218611800000005
34	118	ranked_118.pdb_clean_haddock.pdb	-43.09475
35	194	ranked_194.pdb_clean_haddock.pdb	-43.0365
36	87	ranked_87.pdb_clean_haddock.pdb	-43.021764000000005
37	130	ranked_130.pdb_clean_haddock.pdb	-42.9776416
38	946	ranked_946.pdb_clean_haddock.pdb	-42.898476
39	4	ranked_4.pdb_clean_haddock.pdb	-42.839442
40	27	ranked_27.pdb_clean_haddock.pdb	-42.8207972
41	21	ranked_21.pdb_clean_haddock.pdb	-42.733496
42	18	ranked_18.pdb_clean_haddock.pdb	-42.544774000000004
43	108	ranked_108.pdb_clean_haddock.pdb	-42.490622
44	191	ranked_191.pdb_clean_haddock.pdb	-42.4874226
45	60	ranked_60.pdb_clean_haddock.pdb	-42.487066
46	6	ranked_6.pdb_clean_haddock.pdb	-42.385468200000005
47	112	ranked_112.pdb_clean_haddock.pdb	-42.237364
48	19	ranked_19.pdb_clean_haddock.pdb	-42.2238806
49	157	ranked_157.pdb_clean_haddock.pdb	-42.213081599999995
50	557	ranked_557.pdb_clean_haddock.pdb	-42.18969
51	100	ranked_100.pdb_clean_haddock.pdb	-42.1430938
52	160	ranked_160.pdb_clean_haddock.pdb	-42.13798
53	71	ranked_71.pdb_clean_haddock.pdb	-42.1355018
54	140	ranked_140.pdb_clean_haddock.pdb	-42.0963644
55	138	ranked_138.pdb_clean_haddock.pdb	-42.0898456
56	56	ranked_56.pdb_clean_haddock.pdb	-42.0772932
57	142	ranked_142.pdb_clean_haddock.pdb	-42.06199599999999
58	174	ranked_174.pdb_clean_haddock.pdb	-42.050032
59	96	ranked_96.pdb_clean_haddock.pdb	-42.039342
60	20	ranked_20.pdb_clean_haddock.pdb	-42.0360968
61	875	ranked_875.pdb_clean_haddock.pdb	-41.94242
62	147	ranked_147.pdb_clean_haddock.pdb	-41.9309886
63	46	ranked_46.pdb_clean_haddock.pdb	-41.89412
64	241	ranked_241.pdb_clean_haddock.pdb	-41.87654
65	148	ranked_148.pdb_clean_haddock.pdb	-41.722679400000004
66	47	ranked_47.pdb_clean_haddock.pdb	-41.722027999999995
67	106	ranked_106.pdb_clean_haddock.pdb	-41.7103284
68	40	ranked_40.pdb_clean_haddock.pdb	-41.700338
69	67	ranked_67.pdb_clean_haddock.pdb	-41.696514
70	31	ranked_31.pdb_clean_haddock.pdb	-41.583633999999996
71	137	ranked_137.pdb_clean_haddock.pdb	-41.511886000000004
72	169	ranked_169.pdb_clean_haddock.pdb	-41.462998
73	166	ranked_166.pdb_clean_haddock.pdb	-41.4509514
74	164	ranked_164.pdb_clean_haddock.pdb	-41.4481266
75	43	ranked_43.pdb_clean_haddock.pdb	-41.42818
76	42	ranked_42.pdb_clean_haddock.pdb	-41.4199794
77	33	ranked_33.pdb_clean_haddock.pdb	-41.407394
78	172	ranked_172.pdb_clean_haddock.pdb	-41.3821136
79	79	ranked_79.pdb_clean_haddock.pdb	-41.346858
80	73	ranked_73.pdb_clean_haddock.pdb	-41.346376
81	68	ranked_68.pdb_clean_haddock.pdb	-41.3401108
82	50	ranked_50.pdb_clean_haddock.pdb	-41.3000524
83	82	ranked_82.pdb_clean_haddock.pdb	-41.221056000000004
84	29	ranked_29.pdb_clean_haddock.pdb	-41.220896076
85	124	ranked_124.pdb_clean_haddock.pdb	-41.112441868000005
86	163	ranked_163.pdb_clean_haddock.pdb	-41.0930858
87	114	ranked_114.pdb_clean_haddock.pdb	-41.091790599999996
88	155	ranked_155.pdb_clean_haddock.pdb	-41.084378
89	9	ranked_9.pdb_clean_haddock.pdb	-41.076921999999996
90	173	ranked_173.pdb_clean_haddock.pdb	-41.061976
91	11	ranked_11.pdb_clean_haddock.pdb	-41.006686
92	149	ranked_149.pdb_clean_haddock.pdb	-40.982518
93	69	ranked_69.pdb_clean_haddock.pdb	-40.98204
