complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
8dgm,ranked_0.pdb,vina,1.874, 1.983, 0.000, 0.000, 0.000,-0.049,-0.110,-0.049
8dgm,ranked_0.pdb,vinardo,2.793, 2.956, 0.000, 0.000, 0.000,-0.070,-0.163,-0.070
8dgm,ranked_1.pdb,vina,0.536,-0.567, 0.000, 0.000, 0.000,-0.047, 0.031,-0.047
8dgm,ranked_1.pdb,vinardo,0.211,-0.223, 0.000, 0.000, 0.000,-0.067, 0.012,-0.067
8dgm,ranked_2.pdb,vina,0.239,-0.253, 0.000, 0.000, 0.000,-0.048, 0.014,-0.048
8dgm,ranked_2.pdb,vinardo,0.386, 0.408, 0.000, 0.000, 0.000,-0.069,-0.023,-0.069
8dgm,ranked_3.pdb,vina,3.006, 3.182, 0.000, 0.000, 0.000,-0.048,-0.176,-0.048
8dgm,ranked_3.pdb,vinardo,4.158, 4.401, 0.000, 0.000, 0.000,-0.069,-0.243,-0.069
8dgm,ranked_4.pdb,vina,0.373,-0.394, 0.000, 0.000, 0.000,-0.045, 0.022,-0.045
8dgm,ranked_4.pdb,vinardo,0.096,-0.102, 0.000, 0.000, 0.000,-0.066, 0.006,-0.066
8dgm,ranked_5.pdb,vina,7.394, 7.826, 0.000, 0.000, 0.000,-0.048,-0.432,-0.048
8dgm,ranked_5.pdb,vinardo,8.987, 9.512, 0.000, 0.000, 0.000,-0.069,-0.525,-0.069
8dgm,ranked_6.pdb,vina,0.677,-0.717, 0.000, 0.000, 0.000,-0.049, 0.040,-0.049
8dgm,ranked_6.pdb,vinardo,0.264,-0.279, 0.000, 0.000, 0.000,-0.070, 0.015,-0.070
8dgm,ranked_7.pdb,vina,0.735, 0.778, 0.000, 0.000, 0.000,-0.052,-0.043,-0.052
8dgm,ranked_7.pdb,vinardo,0.698, 0.739, 0.000, 0.000, 0.000,-0.072,-0.041,-0.072
8dgm,ranked_8.pdb,vina,3.510,35.469, 0.000, 0.000, 0.000,-0.049,-1.959,-0.049
8dgm,ranked_8.pdb,vinardo,6.856,39.011, 0.000, 0.000, 0.000,-0.070,-2.155,-0.070
8dgm,ranked_9.pdb,vina,0.938,-0.993, 0.000, 0.000, 0.000,-0.047, 0.055,-0.047
8dgm,ranked_9.pdb,vinardo,0.560,-0.593, 0.000, 0.000, 0.000,-0.067, 0.033,-0.067
8dgm,ranked_10.pdb,vina,8.359,30.016, 0.000, 0.000, 0.000,-0.053,-1.658,-0.053
8dgm,ranked_10.pdb,vinardo,1.428,33.265, 0.000, 0.000, 0.000,-0.073,-1.837,-0.073
8dgm,ranked_11.pdb,vina,8.302,19.371, 0.000, 0.000, 0.000,-0.048,-1.070,-0.048
8dgm,ranked_11.pdb,vinardo,0.262,21.447, 0.000, 0.000, 0.000,-0.069,-1.185,-0.069
8dgm,ranked_12.pdb,vina,0.495,-0.524, 0.000, 0.000, 0.000,-0.047, 0.029,-0.047
8dgm,ranked_12.pdb,vinardo,0.182,-0.192, 0.000, 0.000, 0.000,-0.067, 0.011,-0.067
8dgm,ranked_13.pdb,vina,0.185,21.365, 0.000, 0.000, 0.000,-0.051,-1.180,-0.051
8dgm,ranked_13.pdb,vinardo,3.099,24.449, 0.000, 0.000, 0.000,-0.071,-1.350,-0.071
8dgm,ranked_14.pdb,vina,0.036,10.623, 0.000, 0.000, 0.000,-0.049,-0.587,-0.049
8dgm,ranked_14.pdb,vinardo,2.100,12.807, 0.000, 0.000, 0.000,-0.070,-0.707,-0.070
8dgm,ranked_15.pdb,vina,8.897, 9.417, 0.000, 0.000, 0.000,-0.048,-0.520,-0.048
8dgm,ranked_15.pdb,vinardo,0.156,10.749, 0.000, 0.000, 0.000,-0.069,-0.594,-0.069
8dgm,ranked_16.pdb,vina,0.423,-0.447, 0.000, 0.000, 0.000,-0.048, 0.025,-0.048
8dgm,ranked_16.pdb,vinardo,0.220,-0.233, 0.000, 0.000, 0.000,-0.069, 0.013,-0.069
