complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7yue,ranked_0.pdb,vina,2.736,-7.695, 0.000, 0.000, 0.000,-3.176, 4.959,-3.176
7yue,ranked_0.pdb,vinardo,1.271,-3.573, 0.000, 0.000, 0.000,-6.820, 2.303,-6.820
7yue,ranked_1.pdb,vina,2.741,-7.710, 0.000, 0.000, 0.000,-3.317, 4.968,-3.317
7yue,ranked_1.pdb,vinardo,1.278,-3.593, 0.000, 0.000, 0.000,-6.836, 2.316,-6.836
7yue,ranked_2.pdb,vina,2.853,-8.024, 0.000, 0.000, 0.000,-3.117, 5.171,-3.117
7yue,ranked_2.pdb,vinardo,1.286,-3.618, 0.000, 0.000, 0.000,-6.600, 2.331,-6.600
7yue,ranked_3.pdb,vina,2.814,-7.914, 0.000, 0.000, 0.000,-3.143, 5.100,-3.143
7yue,ranked_3.pdb,vinardo,1.287,-3.618, 0.000, 0.000, 0.000,-6.600, 2.332,-6.600
7yue,ranked_4.pdb,vina,2.742,-7.713, 0.000, 0.000, 0.000,-3.223, 4.970,-3.223
7yue,ranked_4.pdb,vinardo,1.242,-3.492, 0.000, 0.000, 0.000,-6.825, 2.250,-6.825
7yue,ranked_5.pdb,vina,2.883,-8.107, 0.000, 0.000, 0.000,-3.101, 5.224,-3.101
7yue,ranked_5.pdb,vinardo,1.334,-3.750, 0.000, 0.000, 0.000,-6.623, 2.417,-6.623
7yue,ranked_6.pdb,vina,2.944,-8.278, 0.000, 0.000, 0.000,-2.994, 5.335,-2.994
7yue,ranked_6.pdb,vinardo,1.403,-3.946, 0.000, 0.000, 0.000,-6.565, 2.543,-6.565
7yue,ranked_7.pdb,vina,2.815,-7.916, 0.000, 0.000, 0.000,-3.030, 5.101,-3.030
7yue,ranked_7.pdb,vinardo,1.259,-3.540, 0.000, 0.000, 0.000,-6.572, 2.281,-6.572
7yue,ranked_8.pdb,vina,2.645,-7.437, 0.000, 0.000, 0.000,-3.268, 4.793,-3.268
7yue,ranked_8.pdb,vinardo,1.133,-3.187, 0.000, 0.000, 0.000,-6.737, 2.054,-6.737
