complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7sqa,ranked_0.pdb,vina, 7.148, 32.219,  0.000,  0.000,  0.000, -2.025,-25.072, -2.025
7sqa,ranked_0.pdb,vinardo, 7.914, 35.673,  0.000,  0.000,  0.000, -6.894,-27.759, -6.894
7sqa,ranked_1.pdb,vina,-2.357,-10.625,  0.000,  0.000,  0.000, -0.539,  8.268, -0.539
7sqa,ranked_1.pdb,vinardo,1.419,-6.397, 0.000, 0.000, 0.000,-5.929, 4.978,-5.929
7sqa,ranked_2.pdb,vina,-2.341,-10.552,  0.000,  0.000,  0.000, -2.270,  8.211, -2.270
7sqa,ranked_2.pdb,vinardo,1.413,-6.371, 0.000, 0.000, 0.000,-7.340, 4.958,-7.340
7sqa,ranked_3.pdb,vina,-2.328,-10.492,  0.000,  0.000,  0.000,  0.077,  8.164,  0.077
7sqa,ranked_3.pdb,vinardo,1.409,-6.350, 0.000, 0.000, 0.000,-5.574, 4.941,-5.574
7sqa,ranked_4.pdb,vina, 3.677, 16.573,  0.000,  0.000,  0.000, -2.142,-12.896, -2.142
7sqa,ranked_4.pdb,vinardo, 4.516, 20.356,  0.000,  0.000,  0.000, -6.845,-15.840, -6.845
7sqa,ranked_5.pdb,vina,1.511,-6.812, 0.000, 0.000, 0.000,-1.919, 5.301,-1.919
7sqa,ranked_5.pdb,vinardo,0.495,-2.232, 0.000, 0.000, 0.000,-6.848, 1.737,-6.848
7sqa,ranked_6.pdb,vina, 6.311, 28.447,  0.000,  0.000,  0.000, -1.828,-22.136, -1.828
7sqa,ranked_6.pdb,vinardo, 7.159, 32.268,  0.000,  0.000,  0.000, -6.631,-25.110, -6.631
7sqa,ranked_7.pdb,vina,0.452,-2.039, 0.000, 0.000, 0.000,-1.410, 1.587,-1.410
7sqa,ranked_7.pdb,vinardo,0.643, 2.899, 0.000, 0.000, 0.000,-6.596,-2.256,-6.596
7sqa,ranked_8.pdb,vina,2.029,-9.145, 0.000, 0.000, 0.000,-2.107, 7.116,-2.107
7sqa,ranked_8.pdb,vinardo,1.054,-4.749, 0.000, 0.000, 0.000,-6.760, 3.695,-6.760
7sqa,ranked_9.pdb,vina,2.779,12.527, 0.000, 0.000, 0.000,-1.746,-9.748,-1.746
7sqa,ranked_9.pdb,vinardo, 4.032, 18.174,  0.000,  0.000,  0.000, -6.685,-14.142, -6.685
7sqa,ranked_10.pdb,vina, 5.021, 22.631,  0.000,  0.000,  0.000, -1.770,-17.610, -1.770
7sqa,ranked_10.pdb,vinardo, 5.771, 26.013,  0.000,  0.000,  0.000, -6.752,-20.242, -6.752
7sqa,ranked_11.pdb,vina,-2.283,-10.293,  0.000,  0.000,  0.000, -0.915,  8.010, -0.915
7sqa,ranked_11.pdb,vinardo,1.367,-6.163, 0.000, 0.000, 0.000,-6.611, 4.796,-6.611
7sqa,ranked_12.pdb,vina,3.708e+00, 1.671e+01, 0.000e+00, 0.000e+00, 0.000e+00,-1.400e-02,
 -1.301e+01,-1.400e-02
7sqa,ranked_12.pdb,vinardo, 4.879, 21.994,  0.000,  0.000,  0.000, -5.523,-17.115, -5.523
7sqa,ranked_13.pdb,vina,0.469,-2.112, 0.000, 0.000, 0.000,-1.974, 1.644,-1.974
7sqa,ranked_13.pdb,vinardo,0.679, 3.059, 0.000, 0.000, 0.000,-6.894,-2.380,-6.894
7sqa,ranked_14.pdb,vina, 5.432, 24.485,  0.000,  0.000,  0.000, -1.885,-19.053, -1.885
7sqa,ranked_14.pdb,vinardo, 6.407, 28.881,  0.000,  0.000,  0.000, -6.788,-22.474, -6.788
7sqa,ranked_15.pdb,vina, 6.306, 28.423,  0.000,  0.000,  0.000, -2.172,-22.118, -2.172
7sqa,ranked_15.pdb,vinardo, 7.208, 32.491,  0.000,  0.000,  0.000, -7.000,-25.283, -7.000
7sqa,ranked_16.pdb,vina,-2.327,-10.489,  0.000,  0.000,  0.000, -1.434,  8.162, -1.434
7sqa,ranked_16.pdb,vinardo,1.371,-6.178, 0.000, 0.000, 0.000,-6.875, 4.807,-6.875
7sqa,ranked_17.pdb,vina,-2.271,-10.168,  0.000,  0.000,  0.000, -0.954,  7.898, -0.954
7sqa,ranked_17.pdb,vinardo,1.379,-6.178, 0.000, 0.000, 0.000,-5.791, 4.798,-5.791
