complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
8cir,ranked_0.pdb,vina,10.525, 38.214,  0.000,  0.000,  0.000,  2.472,-27.689,  2.472
8cir,ranked_0.pdb,vinardo,14.522, 52.724,  0.000,  0.000,  0.000,  4.061,-38.203,  4.061
8cir,ranked_1.pdb,vina,1.511,-5.485, 0.000, 0.000, 0.000,11.546, 3.974,11.546
8cir,ranked_1.pdb,vinardo,0.113,-0.410, 0.000, 0.000, 0.000, 7.627, 0.297, 7.627
8cir,ranked_2.pdb,vina,1.781,-6.468, 0.000, 0.000, 0.000,10.905, 4.687,10.905
8cir,ranked_2.pdb,vinardo,0.476,-1.727, 0.000, 0.000, 0.000, 7.105, 1.251, 7.105
8cir,ranked_3.pdb,vina,10.869, 39.462,  0.000,  0.000,  0.000,  2.919,-28.593,  2.919
8cir,ranked_3.pdb,vinardo,14.874, 54.002,  0.000,  0.000,  0.000,  4.142,-39.128,  4.142
8cir,ranked_4.pdb,vina,1.216,-4.416, 0.000, 0.000, 0.000,11.582, 3.199,11.582
8cir,ranked_4.pdb,vinardo,0.252, 0.916, 0.000, 0.000, 0.000, 7.597,-0.664, 7.597
8cir,ranked_5.pdb,vina,1.435,-5.211, 0.000, 0.000, 0.000, 6.648, 3.776, 6.648
8cir,ranked_5.pdb,vinardo,0.031,-0.111, 0.000, 0.000, 0.000, 3.650, 0.080, 3.650
8cir,ranked_6.pdb,vina,1.476,-5.360, 0.000, 0.000, 0.000,10.748, 3.883,10.748
8cir,ranked_6.pdb,vinardo,0.083,-0.300, 0.000, 0.000, 0.000, 6.825, 0.217, 6.825
8cir,ranked_7.pdb,vina,1.088,-3.948, 0.000, 0.000, 0.000,17.622, 2.861,17.622
8cir,ranked_7.pdb,vinardo,0.426, 1.548, 0.000, 0.000, 0.000,13.588,-1.122,13.588
8cir,ranked_8.pdb,vina,1.400,-5.082, 0.000, 0.000, 0.000, 7.133, 3.682, 7.133
8cir,ranked_8.pdb,vinardo,0.007, 0.026, 0.000, 0.000, 0.000, 4.243,-0.019, 4.243
8cir,ranked_9.pdb,vina,1.560,-5.664, 0.000, 0.000, 0.000,11.668, 4.104,11.668
8cir,ranked_9.pdb,vinardo,0.165,-0.599, 0.000, 0.000, 0.000, 7.983, 0.434, 7.983
8cir,ranked_10.pdb,vina,1.240,-4.503, 0.000, 0.000, 0.000, 2.652, 3.263, 2.652
8cir,ranked_10.pdb,vinardo,0.201, 0.728, 0.000, 0.000, 0.000, 0.223,-0.527, 0.223
8cir,ranked_11.pdb,vina,1.209,-4.388, 0.000, 0.000, 0.000,13.074, 3.180,13.074
8cir,ranked_11.pdb,vinardo,0.268, 0.975, 0.000, 0.000, 0.000, 9.098,-0.706, 9.098
8cir,ranked_12.pdb,vina,1.221,-4.433, 0.000, 0.000, 0.000,13.954, 3.212,13.954
8cir,ranked_12.pdb,vinardo,0.270, 0.981, 0.000, 0.000, 0.000,10.116,-0.710,10.116
8cir,ranked_13.pdb,vina,1.379,-5.008, 0.000, 0.000, 0.000, 8.473, 3.629, 8.473
