complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
8ahs,ranked_0.pdb,vina, 4.537, 27.079,  0.000,  0.000,  0.000,  1.000,-22.542,  1.000
8ahs,ranked_0.pdb,vinardo, 7.659, 45.716,  0.000,  0.000,  0.000, -9.388,-38.057, -9.388
8ahs,ranked_1.pdb,vina, 4.553, 27.176,  0.000,  0.000,  0.000,  4.435,-22.623,  4.435
8ahs,ranked_1.pdb,vinardo, 7.636, 45.577,  0.000,  0.000,  0.000, -6.623,-37.942, -6.623
8ahs,ranked_2.pdb,vina, 4.007, 23.917,  0.000,  0.000,  0.000,  4.226,-19.910,  4.226
8ahs,ranked_2.pdb,vinardo, 7.061, 42.147,  0.000,  0.000,  0.000, -6.947,-35.086, -6.947
8ahs,ranked_3.pdb,vina, 4.883, 29.149,  0.000,  0.000,  0.000,  4.962,-24.265,  4.962
8ahs,ranked_3.pdb,vinardo, 8.133, 48.546,  0.000,  0.000,  0.000, -6.219,-40.413, -6.219
8ahs,ranked_4.pdb,vina, 3.904, 23.304,  0.000,  0.000,  0.000,  7.326,-19.400,  7.326
8ahs,ranked_4.pdb,vinardo, 7.119, 42.496,  0.000,  0.000,  0.000, -3.810,-35.377, -3.810
8ahs,ranked_5.pdb,vina, 4.277, 25.528,  0.000,  0.000,  0.000,  5.359,-21.251,  5.359
8ahs,ranked_5.pdb,vinardo, 7.394, 44.135,  0.000,  0.000,  0.000, -6.036,-36.741, -6.036
8ahs,ranked_6.pdb,vina, 4.743, 28.313,  0.000,  0.000,  0.000,  5.581,-23.569,  5.581
8ahs,ranked_6.pdb,vinardo, 7.755, 46.292,  0.000,  0.000,  0.000, -6.104,-38.537, -6.104
8ahs,ranked_7.pdb,vina, 5.393, 32.191,  0.000,  0.000,  0.000,  5.787,-26.798,  5.787
8ahs,ranked_7.pdb,vinardo, 8.792, 52.482,  0.000,  0.000,  0.000, -5.819,-43.690, -5.819
8ahs,ranked_8.pdb,vina, 4.615, 27.547,  0.000,  0.000,  0.000,  7.298,-22.932,  7.298
8ahs,ranked_8.pdb,vinardo, 7.840, 46.795,  0.000,  0.000,  0.000, -3.763,-38.955, -3.763
8ahs,ranked_9.pdb,vina, 4.164, 24.856,  0.000,  0.000,  0.000,  8.668,-20.692,  8.668
8ahs,ranked_9.pdb,vinardo, 7.531, 44.952,  0.000,  0.000,  0.000, -2.530,-37.421, -2.530
8ahs,ranked_10.pdb,vina, 4.818, 28.759,  0.000,  0.000,  0.000,  8.760,-23.941,  8.760
8ahs,ranked_10.pdb,vinardo, 8.248, 49.234,  0.000,  0.000,  0.000, -2.337,-40.986, -2.337
8ahs,ranked_11.pdb,vina, 5.349, 31.931,  0.000,  0.000,  0.000,  9.265,-26.582,  9.265
8ahs,ranked_11.pdb,vinardo, 8.631, 51.522,  0.000,  0.000,  0.000, -2.294,-42.890, -2.294
8ahs,ranked_12.pdb,vina, 4.825, 28.800,  0.000,  0.000,  0.000,  8.115,-23.975,  8.115
8ahs,ranked_12.pdb,vinardo, 7.854, 46.882,  0.000,  0.000,  0.000, -4.069,-39.028, -4.069
8ahs,ranked_13.pdb,vina, 4.904, 29.271,  0.000,  0.000,  0.000,  9.215,-24.367,  9.215
8ahs,ranked_13.pdb,vinardo, 8.080, 48.228,  0.000,  0.000,  0.000, -3.165,-40.148, -3.165
8ahs,ranked_14.pdb,vina, 6.211, 37.076,  0.000,  0.000,  0.000,  7.789,-30.865,  7.789
8ahs,ranked_14.pdb,vinardo, 9.506, 56.745,  0.000,  0.000,  0.000, -3.970,-47.239, -3.970
8ahs,ranked_15.pdb,vina, 5.351, 31.938,  0.000,  0.000,  0.000,  9.057,-26.587,  9.057
8ahs,ranked_15.pdb,vinardo, 8.589, 51.267,  0.000,  0.000,  0.000, -3.185,-42.678, -3.185
8ahs,ranked_16.pdb,vina, 5.054, 30.170,  0.000,  0.000,  0.000,  9.803,-25.115,  9.803
8ahs,ranked_16.pdb,vinardo, 8.309, 49.600,  0.000,  0.000,  0.000, -1.946,-41.291, -1.946
