complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7z6u,ranked_0.pdb,vina,15.141, 49.661,  0.000,  0.000,  0.000, -3.704,-34.520, -3.704
7z6u,ranked_0.pdb,vinardo,14.871, 48.776,  0.000,  0.000,  0.000, -3.898,-33.905, -3.898
7z6u,ranked_1.pdb,vina,15.133, 49.636,  0.000,  0.000,  0.000, -3.770,-34.503, -3.770
7z6u,ranked_1.pdb,vinardo,14.818, 48.602,  0.000,  0.000,  0.000, -3.919,-33.784, -3.919
7z6u,ranked_2.pdb,vina,15.316, 50.235,  0.000,  0.000,  0.000, -3.761,-34.919, -3.761
7z6u,ranked_2.pdb,vinardo,14.934, 48.981,  0.000,  0.000,  0.000, -3.852,-34.048, -3.852
7z6u,ranked_3.pdb,vina,15.248, 50.013,  0.000,  0.000,  0.000, -3.859,-34.765, -3.859
7z6u,ranked_3.pdb,vinardo,14.907, 48.894,  0.000,  0.000,  0.000, -3.854,-33.987, -3.854
7z6u,ranked_4.pdb,vina,15.652, 51.337,  0.000,  0.000,  0.000, -3.867,-35.686, -3.867
7z6u,ranked_4.pdb,vinardo,15.338, 50.309,  0.000,  0.000,  0.000, -3.895,-34.970, -3.895
7z6u,ranked_5.pdb,vina,15.238, 49.980,  0.000,  0.000,  0.000, -3.706,-34.742, -3.706
7z6u,ranked_5.pdb,vinardo,14.891, 48.842,  0.000,  0.000,  0.000, -3.859,-33.951, -3.859
7z6u,ranked_6.pdb,vina,15.575, 51.086,  0.000,  0.000,  0.000, -3.768,-35.510, -3.768
7z6u,ranked_6.pdb,vinardo,15.230, 49.955,  0.000,  0.000,  0.000, -3.859,-34.725, -3.859
7z6u,ranked_7.pdb,vina,18.288, 59.983,  0.000,  0.000,  0.000, -3.371,-41.695, -3.371
7z6u,ranked_7.pdb,vinardo,17.754, 58.231,  0.000,  0.000,  0.000, -3.640,-40.477, -3.640
7z6u,ranked_8.pdb,vina,15.131, 49.628,  0.000,  0.000,  0.000, -3.802,-34.498, -3.802
7z6u,ranked_8.pdb,vinardo,14.773, 48.454,  0.000,  0.000,  0.000, -3.841,-33.681, -3.841
7z6u,ranked_9.pdb,vina,15.498, 50.831,  0.000,  0.000,  0.000, -3.990,-35.334, -3.990
7z6u,ranked_9.pdb,vinardo,15.221, 49.924,  0.000,  0.000,  0.000, -3.884,-34.703, -3.884
7z6u,ranked_10.pdb,vina,15.506, 50.859,  0.000,  0.000,  0.000, -3.820,-35.353, -3.820
7z6u,ranked_10.pdb,vinardo,15.106, 49.547,  0.000,  0.000,  0.000, -3.842,-34.441, -3.842
7z6u,ranked_11.pdb,vina,15.145, 49.676,  0.000,  0.000,  0.000, -3.785,-34.530, -3.785
7z6u,ranked_11.pdb,vinardo,14.807, 48.565,  0.000,  0.000,  0.000, -3.796,-33.759, -3.796
7z6u,ranked_12.pdb,vina,14.864, 48.754,  0.000,  0.000,  0.000, -3.437,-33.889, -3.437
7z6u,ranked_12.pdb,vinardo,14.388, 47.193,  0.000,  0.000,  0.000, -3.604,-32.805, -3.604
7z6u,ranked_13.pdb,vina,21.716, 71.228,  0.000,  0.000,  0.000, -3.436,-49.512, -3.436
7z6u,ranked_13.pdb,vinardo,20.925, 68.633,  0.000,  0.000,  0.000, -3.451,-47.708, -3.451
7z6u,ranked_14.pdb,vina,4.133,13.557, 0.000, 0.000, 0.000,-2.805,-9.424,-2.805
7z6u,ranked_14.pdb,vinardo,4.126,13.532, 0.000, 0.000, 0.000,-2.876,-9.406,-2.876
7z6u,ranked_15.pdb,vina,1.543, 5.061, 0.000, 0.000, 0.000,-2.873,-3.518,-2.873
7z6u,ranked_15.pdb,vinardo,2.003, 6.569, 0.000, 0.000, 0.000,-2.942,-4.566,-2.942
7z6u,ranked_16.pdb,vina,20.335, 66.696,  0.000,  0.000,  0.000, -3.729,-46.362, -3.729
7z6u,ranked_16.pdb,vinardo,20.035, 65.712,  0.000,  0.000,  0.000, -3.570,-45.678, -3.570
7z6u,ranked_17.pdb,vina,1.586, 5.202, 0.000, 0.000, 0.000,-2.705,-3.616,-2.705
