complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7wqq,ranked_0.pdb,vina,2.693,-8.989, 0.000, 0.000, 0.000,-4.138, 6.297,-4.138
7wqq,ranked_0.pdb,vinardo,2.422,-8.086, 0.000, 0.000, 0.000,-6.473, 5.664,-6.473
7wqq,ranked_1.pdb,vina,2.723,-9.089, 0.000, 0.000, 0.000,-4.051, 6.366,-4.051
7wqq,ranked_1.pdb,vinardo,2.405,-8.028, 0.000, 0.000, 0.000,-6.466, 5.624,-6.466
7wqq,ranked_2.pdb,vina,2.690,-8.982, 0.000, 0.000, 0.000,-4.226, 6.291,-4.226
7wqq,ranked_2.pdb,vinardo,2.440,-8.145, 0.000, 0.000, 0.000,-6.444, 5.705,-6.444
7wqq,ranked_3.pdb,vina,2.749,-9.179, 0.000, 0.000, 0.000,-3.970, 6.429,-3.970
7wqq,ranked_3.pdb,vinardo,2.430,-8.111, 0.000, 0.000, 0.000,-6.240, 5.682,-6.240
7wqq,ranked_4.pdb,vina,2.703,-9.022, 0.000, 0.000, 0.000,-4.051, 6.320,-4.051
7wqq,ranked_4.pdb,vinardo,2.390,-7.978, 0.000, 0.000, 0.000,-6.349, 5.588,-6.349
7wqq,ranked_5.pdb,vina,2.663,-8.889, 0.000, 0.000, 0.000,-4.164, 6.226,-4.164
7wqq,ranked_5.pdb,vinardo,2.397,-8.001, 0.000, 0.000, 0.000,-6.442, 5.604,-6.442
7wqq,ranked_6.pdb,vina,2.716,-9.067, 0.000, 0.000, 0.000,-2.560, 6.351,-2.560
7wqq,ranked_6.pdb,vinardo,2.456,-8.199, 0.000, 0.000, 0.000,-4.894, 5.743,-4.894
7wqq,ranked_7.pdb,vina,2.696,-9.001, 0.000, 0.000, 0.000,-4.100, 6.305,-4.100
7wqq,ranked_7.pdb,vinardo,2.371,-7.914, 0.000, 0.000, 0.000,-6.393, 5.544,-6.393
7wqq,ranked_8.pdb,vina,2.724,-9.094, 0.000, 0.000, 0.000,-4.127, 6.370,-4.127
7wqq,ranked_8.pdb,vinardo,2.410,-8.046, 0.000, 0.000, 0.000,-6.485, 5.636,-6.485
7wqq,ranked_9.pdb,vina,2.717,-9.070, 0.000, 0.000, 0.000,-4.058, 6.353,-4.058
7wqq,ranked_9.pdb,vinardo,2.402,-8.020, 0.000, 0.000, 0.000,-6.350, 5.618,-6.350
7wqq,ranked_10.pdb,vina,2.736,-9.133, 0.000, 0.000, 0.000,-4.098, 6.397,-4.098
7wqq,ranked_10.pdb,vinardo,2.415,-8.062, 0.000, 0.000, 0.000,-6.370, 5.647,-6.370
7wqq,ranked_11.pdb,vina,2.675,-8.930, 0.000, 0.000, 0.000,-4.066, 6.255,-4.066
7wqq,ranked_11.pdb,vinardo,2.420,-8.078, 0.000, 0.000, 0.000,-6.403, 5.658,-6.403
7wqq,ranked_12.pdb,vina,2.695,-8.996, 0.000, 0.000, 0.000,-4.106, 6.301,-4.106
7wqq,ranked_12.pdb,vinardo,2.366,-7.900, 0.000, 0.000, 0.000,-6.390, 5.533,-6.390
7wqq,ranked_13.pdb,vina,2.723,-9.090, 0.000, 0.000, 0.000,-3.041, 6.367,-3.041
7wqq,ranked_13.pdb,vinardo,2.456,-8.198, 0.000, 0.000, 0.000,-5.316, 5.742,-5.316
7wqq,ranked_14.pdb,vina,2.664,-8.893, 0.000, 0.000, 0.000,-4.143, 6.229,-4.143
7wqq,ranked_14.pdb,vinardo,2.412,-8.051, 0.000, 0.000, 0.000,-6.438, 5.640,-6.438
7wqq,ranked_15.pdb,vina,2.679,-8.943, 0.000, 0.000, 0.000,-4.103, 6.264,-4.103
7wqq,ranked_15.pdb,vinardo,2.426,-8.099, 0.000, 0.000, 0.000,-6.423, 5.673,-6.423
7wqq,ranked_16.pdb,vina,2.692,-8.987, 0.000, 0.000, 0.000,-4.230, 6.295,-4.230
7wqq,ranked_16.pdb,vinardo,2.427,-8.102, 0.000, 0.000, 0.000,-6.486, 5.675,-6.486
7wqq,ranked_17.pdb,vina,2.713,-9.057, 0.000, 0.000, 0.000,-4.078, 6.344,-4.078
7wqq,ranked_17.pdb,vinardo,2.404,-8.024, 0.000, 0.000, 0.000,-6.370, 5.620,-6.370
7wqq,ranked_18.pdb,vina,2.630,-8.779, 0.000, 0.000, 0.000,-4.073, 6.149,-4.073
7wqq,ranked_18.pdb,vinardo,2.383,-7.956, 0.000, 0.000, 0.000,-6.431, 5.573,-6.431
7wqq,ranked_19.pdb,vina,2.709,-9.044, 0.000, 0.000, 0.000,-4.102, 6.335,-4.102
7wqq,ranked_19.pdb,vinardo,2.392,-7.987, 0.000, 0.000, 0.000,-6.376, 5.594,-6.376
7wqq,ranked_20.pdb,vina,2.680,-8.948, 0.000, 0.000, 0.000,-4.107, 6.267,-4.107
7wqq,ranked_20.pdb,vinardo,2.408,-8.038, 0.000, 0.000, 0.000,-6.461, 5.630,-6.461
7wqq,ranked_21.pdb,vina,2.710,-9.048, 0.000, 0.000, 0.000,-4.097, 6.338,-4.097
7wqq,ranked_21.pdb,vinardo,2.403,-8.021, 0.000, 0.000, 0.000,-6.385, 5.618,-6.385
7wqq,ranked_22.pdb,vina,2.623,-8.757, 0.000, 0.000, 0.000,-4.151, 6.134,-4.151
7wqq,ranked_22.pdb,vinardo,2.373,-7.921, 0.000, 0.000, 0.000,-6.472, 5.548,-6.472
7wqq,ranked_23.pdb,vina,2.571,-8.583, 0.000, 0.000, 0.000,-3.699, 6.012,-3.699
7wqq,ranked_23.pdb,vinardo,2.170,-7.243, 0.000, 0.000, 0.000,-6.198, 5.073,-6.198
7wqq,ranked_24.pdb,vina,2.716,-9.066, 0.000, 0.000, 0.000,-4.152, 6.350,-4.152
7wqq,ranked_24.pdb,vinardo,2.414,-8.058, 0.000, 0.000, 0.000,-6.400, 5.644,-6.400
7wqq,ranked_25.pdb,vina,2.686,-8.966, 0.000, 0.000, 0.000,-4.122, 6.280,-4.122
7wqq,ranked_25.pdb,vinardo,2.382,-7.953, 0.000, 0.000, 0.000,-6.393, 5.571,-6.393
7wqq,ranked_26.pdb,vina,2.692,-8.987, 0.000, 0.000, 0.000,-4.124, 6.295,-4.124
7wqq,ranked_26.pdb,vinardo,2.388,-7.974, 0.000, 0.000, 0.000,-6.389, 5.585,-6.389
7wqq,ranked_27.pdb,vina,2.711,-9.050, 0.000, 0.000, 0.000,-4.190, 6.339,-4.190
7wqq,ranked_27.pdb,vinardo,2.403,-8.022, 0.000, 0.000, 0.000,-6.419, 5.619,-6.419
7wqq,ranked_28.pdb,vina,2.728,-9.106, 0.000, 0.000, 0.000,-4.037, 6.378,-4.037
7wqq,ranked_28.pdb,vinardo,2.420,-8.080, 0.000, 0.000, 0.000,-6.348, 5.660,-6.348
7wqq,ranked_29.pdb,vina,2.719,-9.076, 0.000, 0.000, 0.000,-4.188, 6.357,-4.188
7wqq,ranked_29.pdb,vinardo,2.414,-8.058, 0.000, 0.000, 0.000,-6.431, 5.644,-6.431
7wqq,ranked_30.pdb,vina,2.713,-9.059, 0.000, 0.000, 0.000,-1.735, 6.345,-1.735
7wqq,ranked_30.pdb,vinardo,2.452,-8.187, 0.000, 0.000, 0.000,-4.179, 5.735,-4.179
7wqq,ranked_31.pdb,vina,2.550,-8.514, 0.000, 0.000, 0.000,-3.699, 5.964,-3.699
7wqq,ranked_31.pdb,vinardo,2.185,-7.294, 0.000, 0.000, 0.000,-6.181, 5.109,-6.181
7wqq,ranked_32.pdb,vina,2.506,-8.366, 0.000, 0.000, 0.000,-3.753, 5.860,-3.753
7wqq,ranked_32.pdb,vinardo,2.086,-6.962, 0.000, 0.000, 0.000,-6.269, 4.877,-6.269
7wqq,ranked_33.pdb,vina,2.678,-8.942, 0.000, 0.000, 0.000,-4.237, 6.263,-4.237
7wqq,ranked_33.pdb,vinardo,2.412,-8.051, 0.000, 0.000, 0.000,-6.507, 5.639,-6.507
7wqq,ranked_34.pdb,vina,2.682,-8.952, 0.000, 0.000, 0.000,-4.274, 6.271,-4.274
7wqq,ranked_34.pdb,vinardo,2.417,-8.068, 0.000, 0.000, 0.000,-6.523, 5.651,-6.523
7wqq,ranked_35.pdb,vina,2.576,-8.599, 0.000, 0.000, 0.000,-3.942, 6.023,-3.942
7wqq,ranked_35.pdb,vinardo,2.197,-7.334, 0.000, 0.000, 0.000,-6.222, 5.137,-6.222
7wqq,ranked_36.pdb,vina,2.699,-9.010, 0.000, 0.000, 0.000,-4.145, 6.311,-4.145
7wqq,ranked_36.pdb,vinardo,2.400,-8.012, 0.000, 0.000, 0.000,-6.389, 5.612,-6.389
7wqq,ranked_37.pdb,vina,2.693,-8.991, 0.000, 0.000, 0.000,-1.422, 6.298,-1.422
7wqq,ranked_37.pdb,vinardo,2.428,-8.107, 0.000, 0.000, 0.000,-3.834, 5.678,-3.834
7wqq,ranked_38.pdb,vina,2.756,-9.202, 0.000, 0.000, 0.000,-3.957, 6.446,-3.957
7wqq,ranked_38.pdb,vinardo,2.433,-8.121, 0.000, 0.000, 0.000,-6.262, 5.688,-6.262
7wqq,ranked_39.pdb,vina,2.708,-9.040, 0.000, 0.000, 0.000,-4.102, 6.332,-4.102
7wqq,ranked_39.pdb,vinardo,2.405,-8.029, 0.000, 0.000, 0.000,-6.385, 5.624,-6.385
7wqq,ranked_40.pdb,vina,2.693,-8.992, 0.000, 0.000, 0.000,-4.107, 6.298,-4.107
7wqq,ranked_40.pdb,vinardo,2.370,-7.913, 0.000, 0.000, 0.000,-6.375, 5.543,-6.375
7wqq,ranked_41.pdb,vina,2.629,-8.777, 0.000, 0.000, 0.000,-4.150, 6.148,-4.150
7wqq,ranked_41.pdb,vinardo,2.382,-7.952, 0.000, 0.000, 0.000,-6.470, 5.570,-6.470
7wqq,ranked_42.pdb,vina,2.695,-8.998, 0.000, 0.000, 0.000,-4.176, 6.302,-4.176
7wqq,ranked_42.pdb,vinardo,2.416,-8.064, 0.000, 0.000, 0.000,-6.482, 5.649,-6.482
7wqq,ranked_43.pdb,vina,2.710,-9.046, 0.000, 0.000, 0.000,-4.128, 6.336,-4.128
7wqq,ranked_43.pdb,vinardo,2.397,-8.003, 0.000, 0.000, 0.000,-6.387, 5.606,-6.387
7wqq,ranked_44.pdb,vina,2.650,-8.848, 0.000, 0.000, 0.000,-4.186, 6.198,-4.186
7wqq,ranked_44.pdb,vinardo,2.375,-7.930, 0.000, 0.000, 0.000,-6.478, 5.555,-6.478
7wqq,ranked_45.pdb,vina,2.673,-8.923, 0.000, 0.000, 0.000,-2.399, 6.250,-2.399
7wqq,ranked_45.pdb,vinardo,2.419,-8.076, 0.000, 0.000, 0.000,-4.652, 5.657,-4.652
7wqq,ranked_46.pdb,vina,2.710,-9.048, 0.000, 0.000, 0.000,-4.091, 6.338,-4.091
7wqq,ranked_46.pdb,vinardo,2.392,-7.985, 0.000, 0.000, 0.000,-6.386, 5.593,-6.386
7wqq,ranked_47.pdb,vina,2.691,-8.982, 0.000, 0.000, 0.000,-4.157, 6.291,-4.157
7wqq,ranked_47.pdb,vinardo,2.384,-7.959, 0.000, 0.000, 0.000,-6.414, 5.575,-6.414
7wqq,ranked_48.pdb,vina,2.649,-8.844, 0.000, 0.000, 0.000,-4.225, 6.195,-4.225
7wqq,ranked_48.pdb,vinardo,2.401,-8.014, 0.000, 0.000, 0.000,-6.504, 5.614,-6.504
7wqq,ranked_49.pdb,vina,2.530,-8.447, 0.000, 0.000, 0.000,-3.828, 5.917,-3.828
7wqq,ranked_49.pdb,vinardo,2.159,-7.207, 0.000, 0.000, 0.000,-6.263, 5.048,-6.263
7wqq,ranked_50.pdb,vina,2.706,-9.035, 0.000, 0.000, 0.000,-4.131, 6.328,-4.131
7wqq,ranked_50.pdb,vinardo,2.439,-8.144, 0.000, 0.000, 0.000,-6.433, 5.704,-6.433
7wqq,ranked_51.pdb,vina,2.498,-8.340, 0.000, 0.000, 0.000,-3.797, 5.842,-3.797
7wqq,ranked_51.pdb,vinardo,2.091,-6.981, 0.000, 0.000, 0.000,-6.268, 4.890,-6.268
7wqq,ranked_52.pdb,vina,2.739,-9.143, 0.000, 0.000, 0.000,-4.104, 6.404,-4.104
7wqq,ranked_52.pdb,vinardo,2.437,-8.136, 0.000, 0.000, 0.000,-6.381, 5.699,-6.381
7wqq,ranked_53.pdb,vina,2.668,-8.906, 0.000, 0.000, 0.000,-4.162, 6.238,-4.162
7wqq,ranked_53.pdb,vinardo,2.413,-8.056, 0.000, 0.000, 0.000,-6.456, 5.643,-6.456
7wqq,ranked_54.pdb,vina,2.632,-8.787, 0.000, 0.000, 0.000,-4.135, 6.155,-4.135
7wqq,ranked_54.pdb,vinardo,2.383,-7.955, 0.000, 0.000, 0.000,-6.437, 5.572,-6.437
7wqq,ranked_55.pdb,vina,2.712,-9.054, 0.000, 0.000, 0.000,-4.135, 6.342,-4.135
7wqq,ranked_55.pdb,vinardo,2.385,-7.962, 0.000, 0.000, 0.000,-6.545, 5.577,-6.545
7wqq,ranked_56.pdb,vina,2.710,-9.049, 0.000, 0.000, 0.000,-4.069, 6.338,-4.069
7wqq,ranked_56.pdb,vinardo,2.399,-8.008, 0.000, 0.000, 0.000,-6.361, 5.609,-6.361
7wqq,ranked_57.pdb,vina,2.701,-9.018, 0.000, 0.000, 0.000,-4.096, 6.317,-4.096
7wqq,ranked_57.pdb,vinardo,2.388,-7.971, 0.000, 0.000, 0.000,-6.370, 5.583,-6.370
7wqq,ranked_58.pdb,vina,2.725,-9.098, 0.000, 0.000, 0.000,-4.136, 6.373,-4.136
7wqq,ranked_58.pdb,vinardo,2.413,-8.056, 0.000, 0.000, 0.000,-6.401, 5.643,-6.401
7wqq,ranked_59.pdb,vina,2.730,-9.114, 0.000, 0.000, 0.000,-4.118, 6.384,-4.118
7wqq,ranked_59.pdb,vinardo,2.407,-8.035, 0.000, 0.000, 0.000,-6.408, 5.628,-6.408
7wqq,ranked_60.pdb,vina,2.711,-9.049, 0.000, 0.000, 0.000,-4.219, 6.339,-4.219
7wqq,ranked_60.pdb,vinardo,2.401,-8.017, 0.000, 0.000, 0.000,-6.431, 5.616,-6.431
7wqq,ranked_61.pdb,vina,2.707,-9.036, 0.000, 0.000, 0.000,-4.011, 6.329,-4.011
7wqq,ranked_61.pdb,vinardo,2.429,-8.110, 0.000, 0.000, 0.000,-6.350, 5.681,-6.350
7wqq,ranked_62.pdb,vina,2.652,-8.853, 0.000, 0.000, 0.000,-4.093, 6.201,-4.093
7wqq,ranked_62.pdb,vinardo,2.397,-8.003, 0.000, 0.000, 0.000,-6.409, 5.606,-6.409
7wqq,ranked_63.pdb,vina,2.728,-9.106, 0.000, 0.000, 0.000,-3.961, 6.378,-3.961
