complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7xty,ranked_0.pdb,vina,0.951,-2.285, 0.000, 0.000, 0.000, 1.493, 1.334, 1.493
7xty,ranked_0.pdb,vinardo,0.638, 1.534, 0.000, 0.000, 0.000,-0.047,-0.896,-0.047
7xty,ranked_1.pdb,vina,0.714,-1.717, 0.000, 0.000, 0.000, 1.822, 1.002, 1.822
7xty,ranked_1.pdb,vinardo,0.961, 2.308, 0.000, 0.000, 0.000, 0.236,-1.348, 0.236
7xty,ranked_2.pdb,vina,0.815,-1.958, 0.000, 0.000, 0.000, 0.712, 1.143, 0.712
7xty,ranked_2.pdb,vinardo,0.839, 2.017, 0.000, 0.000, 0.000,-0.625,-1.177,-0.625
7xty,ranked_3.pdb,vina,0.979,-2.353, 0.000, 0.000, 0.000, 1.631, 1.374, 1.631
7xty,ranked_3.pdb,vinardo,0.555, 1.333, 0.000, 0.000, 0.000, 0.148,-0.778, 0.148
7xty,ranked_4.pdb,vina,0.607,-1.460, 0.000, 0.000, 0.000, 1.550, 0.852, 1.550
7xty,ranked_4.pdb,vinardo,1.010, 2.426, 0.000, 0.000, 0.000, 0.029,-1.416, 0.029
7xty,ranked_5.pdb,vina,1.131,-2.718, 0.000, 0.000, 0.000, 1.656, 1.587, 1.656
7xty,ranked_5.pdb,vinardo,0.363, 0.873, 0.000, 0.000, 0.000, 0.121,-0.510, 0.121
7xty,ranked_6.pdb,vina,1.511,-3.630, 0.000, 0.000, 0.000, 0.840, 2.119, 0.840
7xty,ranked_6.pdb,vinardo,0.005, 0.013, 0.000, 0.000, 0.000,-0.511,-0.008,-0.511
7xty,ranked_7.pdb,vina,1.588,-3.816, 0.000, 0.000, 0.000, 1.700, 2.228, 1.700
7xty,ranked_7.pdb,vinardo,0.217,-0.522, 0.000, 0.000, 0.000, 0.149, 0.305, 0.149
7xty,ranked_8.pdb,vina,1.557,-3.741, 0.000, 0.000, 0.000, 1.463, 2.184, 1.463
7xty,ranked_8.pdb,vinardo,0.319,-0.766, 0.000, 0.000, 0.000,-0.056, 0.447,-0.056
7xty,ranked_9.pdb,vina,0.398, 0.957, 0.000, 0.000, 0.000, 1.786,-0.559, 1.786
7xty,ranked_9.pdb,vinardo,2.300, 5.528, 0.000, 0.000, 0.000, 0.225,-3.227, 0.225
7xty,ranked_10.pdb,vina,1.519,-3.651, 0.000, 0.000, 0.000, 1.600, 2.132, 1.600
7xty,ranked_10.pdb,vinardo,0.152,-0.366, 0.000, 0.000, 0.000, 0.059, 0.214, 0.059
