complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7udk,ranked_0.pdb,vina,1.231,-4.325, 0.000, 0.000, 0.000,-5.176, 3.094,-5.176
7udk,ranked_0.pdb,vinardo,0.096, 0.336, 0.000, 0.000, 0.000,-5.143,-0.241,-5.143
7udk,ranked_1.pdb,vina,2.557,-8.986, 0.000, 0.000, 0.000,-5.177, 6.428,-5.177
7udk,ranked_1.pdb,vinardo,1.223,-4.296, 0.000, 0.000, 0.000,-5.048, 3.073,-5.048
7udk,ranked_2.pdb,vina,1.083,-3.804, 0.000, 0.000, 0.000,-5.075, 2.722,-5.075
7udk,ranked_2.pdb,vinardo,0.258, 0.905, 0.000, 0.000, 0.000,-5.031,-0.648,-5.031
7udk,ranked_3.pdb,vina,1.737,-6.102, 0.000, 0.000, 0.000,-5.147, 4.365,-5.147
7udk,ranked_3.pdb,vinardo,0.315,-1.107, 0.000, 0.000, 0.000,-5.163, 0.792,-5.163
7udk,ranked_4.pdb,vina,2.312,-8.124, 0.000, 0.000, 0.000,-5.128, 5.812,-5.128
7udk,ranked_4.pdb,vinardo,0.984,-3.459, 0.000, 0.000, 0.000,-5.013, 2.475,-5.013
7udk,ranked_5.pdb,vina,0.965,-3.389, 0.000, 0.000, 0.000,-5.152, 2.425,-5.152
7udk,ranked_5.pdb,vinardo,0.307, 1.079, 0.000, 0.000, 0.000,-5.103,-0.772,-5.103
7udk,ranked_6.pdb,vina,2.307,-8.105, 0.000, 0.000, 0.000,-5.088, 5.799,-5.088
7udk,ranked_6.pdb,vinardo,0.960,-3.374, 0.000, 0.000, 0.000,-4.944, 2.414,-4.944
7udk,ranked_7.pdb,vina,1.428,-5.017, 0.000, 0.000, 0.000,-5.046, 3.589,-5.046
7udk,ranked_7.pdb,vinardo,0.040,-0.140, 0.000, 0.000, 0.000,-5.055, 0.100,-5.055
7udk,ranked_8.pdb,vina,0.657,-2.308, 0.000, 0.000, 0.000,-4.990, 1.651,-4.990
7udk,ranked_8.pdb,vinardo,0.617, 2.167, 0.000, 0.000, 0.000,-4.965,-1.551,-4.965
7udk,ranked_9.pdb,vina,2.487,-8.739, 0.000, 0.000, 0.000,-5.062, 6.252,-5.062
7udk,ranked_9.pdb,vinardo,1.044,-3.670, 0.000, 0.000, 0.000,-4.945, 2.625,-4.945
7udk,ranked_10.pdb,vina,1.307,-4.593, 0.000, 0.000, 0.000,-5.116, 3.286,-5.116
7udk,ranked_10.pdb,vinardo,0.035, 0.122, 0.000, 0.000, 0.000,-5.125,-0.087,-5.125
7udk,ranked_11.pdb,vina,2.298,-8.075, 0.000, 0.000, 0.000,-5.093, 5.777,-5.093
7udk,ranked_11.pdb,vinardo,0.938,-3.296, 0.000, 0.000, 0.000,-5.014, 2.358,-5.014
7udk,ranked_12.pdb,vina,1.565,-5.499, 0.000, 0.000, 0.000,-5.141, 3.934,-5.141
7udk,ranked_12.pdb,vinardo,0.237,-0.833, 0.000, 0.000, 0.000,-5.027, 0.596,-5.027
7udk,ranked_13.pdb,vina,1.698,-5.966, 0.000, 0.000, 0.000,-5.007, 4.268,-5.007
7udk,ranked_13.pdb,vinardo,0.290,-1.018, 0.000, 0.000, 0.000,-5.028, 0.728,-5.028
7udk,ranked_14.pdb,vina,1.817,-6.384, 0.000, 0.000, 0.000,-5.033, 4.567,-5.033
7udk,ranked_14.pdb,vinardo,0.489,-1.718, 0.000, 0.000, 0.000,-4.930, 1.229,-4.930
7udk,ranked_15.pdb,vina,2.398,-8.427, 0.000, 0.000, 0.000,-5.071, 6.029,-5.071
7udk,ranked_15.pdb,vinardo,1.020,-3.585, 0.000, 0.000, 0.000,-4.983, 2.565,-4.983
7udk,ranked_16.pdb,vina,1.889,-6.639, 0.000, 0.000, 0.000,-5.044, 4.749,-5.044
7udk,ranked_16.pdb,vinardo,0.589,-2.071, 0.000, 0.000, 0.000,-4.946, 1.481,-4.946
7udk,ranked_17.pdb,vina,1.572,-5.525, 0.000, 0.000, 0.000,-5.141, 3.953,-5.141
7udk,ranked_17.pdb,vinardo,0.252,-0.887, 0.000, 0.000, 0.000,-5.027, 0.634,-5.027
7udk,ranked_18.pdb,vina,2.236,-7.858, 0.000, 0.000, 0.000,-5.062, 5.622,-5.062
7udk,ranked_18.pdb,vinardo,0.886,-3.112, 0.000, 0.000, 0.000,-4.982, 2.226,-4.982
7udk,ranked_19.pdb,vina,2.161,-7.592, 0.000, 0.000, 0.000,-5.074, 5.431,-5.074
7udk,ranked_19.pdb,vinardo,0.711,-2.498, 0.000, 0.000, 0.000,-4.963, 1.787,-4.963
7udk,ranked_20.pdb,vina,2.088,-7.338, 0.000, 0.000, 0.000,-5.086, 5.249,-5.086
7udk,ranked_20.pdb,vinardo,0.766,-2.690, 0.000, 0.000, 0.000,-4.969, 1.924,-4.969
7udk,ranked_21.pdb,vina,1.890,-6.640, 0.000, 0.000, 0.000,-5.134, 4.750,-5.134
7udk,ranked_21.pdb,vinardo,0.558,-1.961, 0.000, 0.000, 0.000,-5.000, 1.403,-5.000
7udk,ranked_22.pdb,vina,1.794,-6.304, 0.000, 0.000, 0.000,-5.142, 4.510,-5.142
7udk,ranked_22.pdb,vinardo,0.434,-1.525, 0.000, 0.000, 0.000,-5.018, 1.091,-5.018
7udk,ranked_23.pdb,vina,0.133,-0.466, 0.000, 0.000, 0.000,-3.459, 0.333,-3.459
7udk,ranked_23.pdb,vinardo,1.449, 5.091, 0.000, 0.000, 0.000,-3.784,-3.642,-3.784
7udk,ranked_24.pdb,vina,0.603,-2.119, 0.000, 0.000, 0.000,-4.592, 1.516,-4.592
7udk,ranked_24.pdb,vinardo,0.644, 2.263, 0.000, 0.000, 0.000,-4.653,-1.619,-4.653
7udk,ranked_25.pdb,vina,1.060,-3.723, 0.000, 0.000, 0.000,-5.046, 2.663,-5.046
7udk,ranked_25.pdb,vinardo,0.174, 0.611, 0.000, 0.000, 0.000,-4.924,-0.437,-4.924
7udk,ranked_26.pdb,vina,0.913,-3.207, 0.000, 0.000, 0.000,-5.217, 2.295,-5.217
7udk,ranked_26.pdb,vinardo,0.294, 1.032, 0.000, 0.000, 0.000,-5.102,-0.738,-5.102
7udk,ranked_27.pdb,vina,1.093,-3.842, 0.000, 0.000, 0.000,-5.097, 2.748,-5.097
7udk,ranked_27.pdb,vinardo,0.135, 0.473, 0.000, 0.000, 0.000,-4.979,-0.338,-4.979
7udk,ranked_28.pdb,vina,1.214,-4.264, 0.000, 0.000, 0.000,-4.425, 3.051,-4.425
7udk,ranked_28.pdb,vinardo,0.861, 3.025, 0.000, 0.000, 0.000,-4.388,-2.164,-4.388
7udk,ranked_29.pdb,vina, 7.451, 26.182,  0.000,  0.000,  0.000, -3.954,-18.731, -3.954
7udk,ranked_29.pdb,vinardo, 8.239, 28.951,  0.000,  0.000,  0.000, -4.203,-20.712, -4.203
7udk,ranked_30.pdb,vina,0.760,-2.671, 0.000, 0.000, 0.000,-4.756, 1.911,-4.756
7udk,ranked_30.pdb,vinardo,0.567, 1.993, 0.000, 0.000, 0.000,-4.775,-1.426,-4.775
7udk,ranked_31.pdb,vina, 5.754, 20.220,  0.000,  0.000,  0.000, -4.063,-14.466, -4.063
7udk,ranked_31.pdb,vinardo, 6.598, 23.183,  0.000,  0.000,  0.000, -4.292,-16.585, -4.292
7udk,ranked_32.pdb,vina,1.121,-3.937, 0.000, 0.000, 0.000,-4.834, 2.817,-4.834
7udk,ranked_32.pdb,vinardo,0.165, 0.579, 0.000, 0.000, 0.000,-4.826,-0.414,-4.826
7udk,ranked_33.pdb,vina,11.339, 39.843,  0.000,  0.000,  0.000, -3.957,-28.504, -3.957
7udk,ranked_33.pdb,vinardo,12.051, 42.345,  0.000,  0.000,  0.000, -4.113,-30.294, -4.113
7udk,ranked_34.pdb,vina, 4.177, 14.675,  0.000,  0.000,  0.000, -3.143,-10.499, -3.143
7udk,ranked_34.pdb,vinardo, 5.883, 20.670,  0.000,  0.000,  0.000, -3.651,-14.788, -3.651
7udk,ranked_35.pdb,vina, 4.608, 16.191,  0.000,  0.000,  0.000, -3.448,-11.583, -3.448
7udk,ranked_35.pdb,vinardo, 6.393, 22.463,  0.000,  0.000,  0.000, -3.797,-16.070, -3.797
7udk,ranked_36.pdb,vina,1.608, 5.649, 0.000, 0.000, 0.000,-3.487,-4.041,-3.487
7udk,ranked_36.pdb,vinardo,3.248,11.411, 0.000, 0.000, 0.000,-3.899,-8.164,-3.899
7udk,ranked_37.pdb,vina,2.401, 8.436, 0.000, 0.000, 0.000,-3.414,-6.035,-3.414
7udk,ranked_37.pdb,vinardo, 4.538, 15.945,  0.000,  0.000,  0.000, -3.799,-11.407, -3.799
7udk,ranked_38.pdb,vina,-4.776,-16.782,  0.000,  0.000,  0.000, -3.783, 12.006, -3.783
7udk,ranked_38.pdb,vinardo,-3.122,-10.969,  0.000,  0.000,  0.000, -4.241,  7.848, -4.241
7udk,ranked_39.pdb,vina, 7.122, 25.026,  0.000,  0.000,  0.000, -3.295,-17.904, -3.295
7udk,ranked_39.pdb,vinardo, 8.274, 29.075,  0.000,  0.000,  0.000, -3.740,-20.800, -3.740
7udk,ranked_40.pdb,vina, 4.336, 15.237,  0.000,  0.000,  0.000, -3.874,-10.901, -3.874
7udk,ranked_40.pdb,vinardo, 6.024, 21.166,  0.000,  0.000,  0.000, -4.053,-15.143, -4.053
7udk,ranked_41.pdb,vina,19.092, 67.085,  0.000,  0.000,  0.000, -3.372,-47.993, -3.372
7udk,ranked_41.pdb,vinardo,19.876, 69.839,  0.000,  0.000,  0.000, -3.666,-49.963, -3.666
7udk,ranked_42.pdb,vina,12.968, 45.567,  0.000,  0.000,  0.000, -3.543,-32.599, -3.543
7udk,ranked_42.pdb,vinardo,13.718, 48.203,  0.000,  0.000,  0.000, -3.841,-34.485, -3.841
7udk,ranked_43.pdb,vina,12.982, 45.614,  0.000,  0.000,  0.000, -3.394,-32.633, -3.394
7udk,ranked_43.pdb,vinardo,13.812, 48.533,  0.000,  0.000,  0.000, -3.725,-34.721, -3.725
7udk,ranked_44.pdb,vina,1.522,-5.348, 0.000, 0.000, 0.000,-3.633, 3.826,-3.633
7udk,ranked_44.pdb,vinardo,0.364, 1.280, 0.000, 0.000, 0.000,-3.964,-0.916,-3.964
7udk,ranked_45.pdb,vina, 4.152, 14.588,  0.000,  0.000,  0.000, -2.575,-10.436, -2.575
7udk,ranked_45.pdb,vinardo, 6.006, 21.105,  0.000,  0.000,  0.000, -3.273,-15.099, -3.273
7udk,ranked_46.pdb,vina,1.759,-6.181, 0.000, 0.000, 0.000,-3.663, 4.422,-3.663
7udk,ranked_46.pdb,vinardo,0.371, 1.305, 0.000, 0.000, 0.000,-4.100,-0.933,-4.100
7udk,ranked_47.pdb,vina,1.417,-4.978, 0.000, 0.000, 0.000,-3.396, 3.561,-3.396
7udk,ranked_47.pdb,vinardo,0.790, 2.778, 0.000, 0.000, 0.000,-3.893,-1.987,-3.893
7udk,ranked_48.pdb,vina,-3.483,-12.240,  0.000,  0.000,  0.000, -1.846,  8.757, -1.846
7udk,ranked_48.pdb,vinardo,1.452,-5.104, 0.000, 0.000, 0.000,-2.870, 3.651,-2.870
7udk,ranked_49.pdb,vina,19.265, 67.694,  0.000,  0.000,  0.000, -3.029,-48.429, -3.029
7udk,ranked_49.pdb,vinardo,19.891, 69.892,  0.000,  0.000,  0.000, -3.461,-50.001, -3.461
7udk,ranked_50.pdb,vina,12.052, 42.349,  0.000,  0.000,  0.000, -3.408,-30.297, -3.408
7udk,ranked_50.pdb,vinardo,12.888, 45.286,  0.000,  0.000,  0.000, -3.741,-32.398, -3.741
7udk,ranked_51.pdb,vina,1.261,-4.430, 0.000, 0.000, 0.000,-3.324, 3.169,-3.324
7udk,ranked_51.pdb,vinardo,0.891, 3.130, 0.000, 0.000, 0.000,-3.799,-2.239,-3.799
7udk,ranked_52.pdb,vina,11.424, 40.143,  0.000,  0.000,  0.000, -3.358,-28.718, -3.358
7udk,ranked_52.pdb,vinardo,12.356, 43.417,  0.000,  0.000,  0.000, -3.721,-31.061, -3.721
7udk,ranked_53.pdb,vina,1.920,-6.745, 0.000, 0.000, 0.000,-3.167, 4.826,-3.167
7udk,ranked_53.pdb,vinardo,0.302, 1.062, 0.000, 0.000, 0.000,-3.690,-0.760,-3.690
7udk,ranked_54.pdb,vina,0.037,-0.129, 0.000, 0.000, 0.000,-3.064, 0.092,-3.064
7udk,ranked_54.pdb,vinardo,1.962, 6.894, 0.000, 0.000, 0.000,-3.652,-4.932,-3.652
7udk,ranked_55.pdb,vina,0.939,-3.299, 0.000, 0.000, 0.000,-2.958, 2.360,-2.958
7udk,ranked_55.pdb,vinardo,1.316, 4.625, 0.000, 0.000, 0.000,-3.518,-3.309,-3.518
7udk,ranked_56.pdb,vina, 4.125, 14.493,  0.000,  0.000,  0.000, -2.860,-10.368, -2.860
7udk,ranked_56.pdb,vinardo, 7.022, 24.675,  0.000,  0.000,  0.000, -3.491,-17.652, -3.491
7udk,ranked_57.pdb,vina,0.189,-0.663, 0.000, 0.000, 0.000,-3.555, 0.474,-3.555
7udk,ranked_57.pdb,vinardo,2.037, 7.158, 0.000, 0.000, 0.000,-3.998,-5.121,-3.998
7udk,ranked_58.pdb,vina,10.312, 36.235,  0.000,  0.000,  0.000, -2.787,-25.923, -2.787
7udk,ranked_58.pdb,vinardo,11.872, 41.716,  0.000,  0.000,  0.000, -3.316,-29.844, -3.316
7udk,ranked_59.pdb,vina,1.301,-4.572, 0.000, 0.000, 0.000,-2.808, 3.271,-2.808
7udk,ranked_59.pdb,vinardo,1.012, 3.555, 0.000, 0.000, 0.000,-3.442,-2.543,-3.442
7udk,ranked_60.pdb,vina,1.045,-3.672, 0.000, 0.000, 0.000,-3.531, 2.627,-3.531
7udk,ranked_60.pdb,vinardo,1.157, 4.065, 0.000, 0.000, 0.000,-4.008,-2.908,-4.008
7udk,ranked_61.pdb,vina,10.573, 37.150,  0.000,  0.000,  0.000, -3.283,-26.577, -3.283
