complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7qwv,ranked_0.pdb,vina, 6.335, 28.186,  0.000,  0.000,  0.000, -3.782,-21.851, -3.782
7qwv,ranked_0.pdb,vinardo, 8.420, 37.461,  0.000,  0.000,  0.000, -8.724,-29.041, -8.724
7qwv,ranked_1.pdb,vina,12.875, 57.281,  0.000,  0.000,  0.000, -1.621,-44.406, -1.621
7qwv,ranked_1.pdb,vinardo,14.988, 66.685,  0.000,  0.000,  0.000, -6.795,-51.696, -6.795
7qwv,ranked_2.pdb,vina,1.871, 8.324, 0.000, 0.000, 0.000,-4.337,-6.453,-4.337
7qwv,ranked_2.pdb,vinardo, 3.318, 14.764,  0.000,  0.000,  0.000, -9.356,-11.445, -9.356
7qwv,ranked_3.pdb,vina,10.147, 45.144,  0.000,  0.000,  0.000, -1.889,-34.997, -1.889
7qwv,ranked_3.pdb,vinardo,12.361, 54.995,  0.000,  0.000,  0.000, -6.860,-42.634, -6.860
7qwv,ranked_4.pdb,vina, 9.486, 42.205,  0.000,  0.000,  0.000, -3.141,-32.719, -3.141
7qwv,ranked_4.pdb,vinardo,10.723, 47.708,  0.000,  0.000,  0.000, -7.939,-36.985, -7.939
7qwv,ranked_5.pdb,vina, 4.602, 20.475,  0.000,  0.000,  0.000, -3.255,-15.873, -3.255
7qwv,ranked_5.pdb,vinardo, 5.589, 24.864,  0.000,  0.000,  0.000, -8.504,-19.276, -8.504
7qwv,ranked_6.pdb,vina, 8.200, 36.483,  0.000,  0.000,  0.000, -2.813,-28.283, -2.813
7qwv,ranked_6.pdb,vinardo,10.355, 46.072,  0.000,  0.000,  0.000, -8.248,-35.716, -8.248
7qwv,ranked_7.pdb,vina,12.933, 57.540,  0.000,  0.000,  0.000, -1.399,-44.607, -1.399
7qwv,ranked_7.pdb,vinardo,15.101, 67.188,  0.000,  0.000,  0.000, -6.747,-52.086, -6.747
7qwv,ranked_8.pdb,vina,10.626, 47.277,  0.000,  0.000,  0.000, -2.073,-36.651, -2.073
7qwv,ranked_8.pdb,vinardo,12.759, 56.768,  0.000,  0.000,  0.000, -7.164,-44.009, -7.164
7qwv,ranked_9.pdb,vina,12.986, 57.775,  0.000,  0.000,  0.000, -1.782,-44.789, -1.782
