complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7to9,ranked_0.pdb,vina,1.706,-2.404, 0.000, 0.000, 0.000,-0.089, 0.698,-0.089
7to9,ranked_0.pdb,vinardo,1.188,-1.674, 0.000, 0.000, 0.000,-0.289, 0.486,-0.289
7to9,ranked_1.pdb,vina,1.616,-2.277, 0.000, 0.000, 0.000,-0.089, 0.661,-0.089
7to9,ranked_1.pdb,vinardo,1.133,-1.597, 0.000, 0.000, 0.000,-0.281, 0.464,-0.281
7to9,ranked_2.pdb,vina,1.765,-2.487, 0.000, 0.000, 0.000,-0.101, 0.722,-0.101
7to9,ranked_2.pdb,vinardo,1.153,-1.624, 0.000, 0.000, 0.000,-0.298, 0.472,-0.298
7to9,ranked_3.pdb,vina,1.745,-2.460, 0.000, 0.000, 0.000,-0.103, 0.714,-0.103
7to9,ranked_3.pdb,vinardo,1.225,-1.727, 0.000, 0.000, 0.000,-0.321, 0.501,-0.321
7to9,ranked_4.pdb,vina,1.604,-2.260, 0.000, 0.000, 0.000,-0.088, 0.656,-0.088
7to9,ranked_4.pdb,vinardo,1.101,-1.551, 0.000, 0.000, 0.000,-0.293, 0.450,-0.293
7to9,ranked_5.pdb,vina,1.670,-2.353, 0.000, 0.000, 0.000,-0.078, 0.683,-0.078
7to9,ranked_5.pdb,vinardo,1.095,-1.542, 0.000, 0.000, 0.000,-0.285, 0.448,-0.285
7to9,ranked_6.pdb,vina,1.578,-2.224, 0.000, 0.000, 0.000,-0.098, 0.646,-0.098
7to9,ranked_6.pdb,vinardo,1.058,-1.491, 0.000, 0.000, 0.000,-0.301, 0.433,-0.301
7to9,ranked_7.pdb,vina,1.682,-2.371, 0.000, 0.000, 0.000,-0.112, 0.688,-0.112
7to9,ranked_7.pdb,vinardo,0.987,-1.391, 0.000, 0.000, 0.000,-0.303, 0.404,-0.303
7to9,ranked_8.pdb,vina,1.588,-2.238, 0.000, 0.000, 0.000,-0.094, 0.650,-0.094
7to9,ranked_8.pdb,vinardo,1.091,-1.537, 0.000, 0.000, 0.000,-0.294, 0.446,-0.294
7to9,ranked_9.pdb,vina,1.727,-2.433, 0.000, 0.000, 0.000,-0.114, 0.707,-0.114
7to9,ranked_9.pdb,vinardo,1.113,-1.568, 0.000, 0.000, 0.000,-0.315, 0.455,-0.315
7to9,ranked_10.pdb,vina,1.706,-2.403, 0.000, 0.000, 0.000,-0.089, 0.698,-0.089
7to9,ranked_10.pdb,vinardo,1.130,-1.593, 0.000, 0.000, 0.000,-0.291, 0.463,-0.291
7to9,ranked_11.pdb,vina,1.521,-2.143, 0.000, 0.000, 0.000,-0.099, 0.622,-0.099
7to9,ranked_11.pdb,vinardo,1.017,-1.433, 0.000, 0.000, 0.000,-0.294, 0.416,-0.294
7to9,ranked_12.pdb,vina,1.692,-2.384, 0.000, 0.000, 0.000,-0.102, 0.692,-0.102
7to9,ranked_12.pdb,vinardo,1.034,-1.457, 0.000, 0.000, 0.000,-0.302, 0.423,-0.302
7to9,ranked_13.pdb,vina,1.628,-2.295, 0.000, 0.000, 0.000,-0.090, 0.666,-0.090
7to9,ranked_13.pdb,vinardo,1.134,-1.598, 0.000, 0.000, 0.000,-0.286, 0.464,-0.286
7to9,ranked_14.pdb,vina,1.748,-2.463, 0.000, 0.000, 0.000,-0.090, 0.715,-0.090
7to9,ranked_14.pdb,vinardo,1.202,-1.694, 0.000, 0.000, 0.000,-0.285, 0.492,-0.285
7to9,ranked_15.pdb,vina,1.568,-2.209, 0.000, 0.000, 0.000,-0.096, 0.642,-0.096
7to9,ranked_15.pdb,vinardo,1.045,-1.473, 0.000, 0.000, 0.000,-0.295, 0.428,-0.295
7to9,ranked_16.pdb,vina,1.695,-2.389, 0.000, 0.000, 0.000,-0.097, 0.694,-0.097
7to9,ranked_16.pdb,vinardo,1.120,-1.579, 0.000, 0.000, 0.000,-0.303, 0.458,-0.303
7to9,ranked_17.pdb,vina,1.582,-2.230, 0.000, 0.000, 0.000,-0.099, 0.647,-0.099
7to9,ranked_17.pdb,vinardo,1.072,-1.511, 0.000, 0.000, 0.000,-0.301, 0.439,-0.301
7to9,ranked_18.pdb,vina,1.602,-2.257, 0.000, 0.000, 0.000,-0.090, 0.655,-0.090
7to9,ranked_18.pdb,vinardo,1.129,-1.591, 0.000, 0.000, 0.000,-0.288, 0.462,-0.288
7to9,ranked_19.pdb,vina,1.495,-2.107, 0.000, 0.000, 0.000,-0.091, 0.612,-0.091
7to9,ranked_19.pdb,vinardo,0.943,-1.329, 0.000, 0.000, 0.000,-0.302, 0.386,-0.302
7to9,ranked_20.pdb,vina,1.480,-2.086, 0.000, 0.000, 0.000,-0.092, 0.606,-0.092
7to9,ranked_20.pdb,vinardo,0.699,-0.985, 0.000, 0.000, 0.000,-0.349, 0.286,-0.349
7to9,ranked_21.pdb,vina,1.588,-2.238, 0.000, 0.000, 0.000,-0.096, 0.650,-0.096
7to9,ranked_21.pdb,vinardo,1.094,-1.542, 0.000, 0.000, 0.000,-0.295, 0.448,-0.295
7to9,ranked_22.pdb,vina,1.489,-2.099, 0.000, 0.000, 0.000,-0.094, 0.609,-0.094
7to9,ranked_22.pdb,vinardo,0.908,-1.280, 0.000, 0.000, 0.000,-0.344, 0.372,-0.344
7to9,ranked_23.pdb,vina,1.490,-2.100, 0.000, 0.000, 0.000,-0.081, 0.610,-0.081
7to9,ranked_23.pdb,vinardo,0.746,-1.051, 0.000, 0.000, 0.000,-0.341, 0.305,-0.341
7to9,ranked_24.pdb,vina,1.734,-2.444, 0.000, 0.000, 0.000,-0.109, 0.710,-0.109
7to9,ranked_24.pdb,vinardo,1.113,-1.569, 0.000, 0.000, 0.000,-0.326, 0.456,-0.326
7to9,ranked_25.pdb,vina,1.753,-2.470, 0.000, 0.000, 0.000,-0.113, 0.717,-0.113
7to9,ranked_25.pdb,vinardo,1.109,-1.563, 0.000, 0.000, 0.000,-0.324, 0.454,-0.324
7to9,ranked_26.pdb,vina,1.738,-2.449, 0.000, 0.000, 0.000,-0.102, 0.711,-0.102
7to9,ranked_26.pdb,vinardo,1.189,-1.675, 0.000, 0.000, 0.000,-0.308, 0.486,-0.308
7to9,ranked_27.pdb,vina,1.149,-1.619, 0.000, 0.000, 0.000,-0.053, 0.470,-0.053
7to9,ranked_27.pdb,vinardo,0.833,-1.174, 0.000, 0.000, 0.000,-0.286, 0.341,-0.286
7to9,ranked_28.pdb,vina,1.492,-2.103, 0.000, 0.000, 0.000,-0.096, 0.611,-0.096
7to9,ranked_28.pdb,vinardo,0.881,-1.242, 0.000, 0.000, 0.000,-0.344, 0.361,-0.344
7to9,ranked_29.pdb,vina,1.773,-2.498, 0.000, 0.000, 0.000,-0.107, 0.725,-0.107
7to9,ranked_29.pdb,vinardo,1.199,-1.689, 0.000, 0.000, 0.000,-0.316, 0.490,-0.316
7to9,ranked_30.pdb,vina,1.540,-2.170, 0.000, 0.000, 0.000,-0.095, 0.630,-0.095
7to9,ranked_30.pdb,vinardo,0.882,-1.243, 0.000, 0.000, 0.000,-0.347, 0.361,-0.347
7to9,ranked_31.pdb,vina,1.677,-2.364, 0.000, 0.000, 0.000,-0.100, 0.686,-0.100
7to9,ranked_31.pdb,vinardo,1.127,-1.588, 0.000, 0.000, 0.000,-0.296, 0.461,-0.296
7to9,ranked_32.pdb,vina,1.496,-2.109, 0.000, 0.000, 0.000,-0.087, 0.612,-0.087
7to9,ranked_32.pdb,vinardo,0.942,-1.327, 0.000, 0.000, 0.000,-0.342, 0.385,-0.342
7to9,ranked_33.pdb,vina,1.543,-2.175, 0.000, 0.000, 0.000,-0.090, 0.632,-0.090
7to9,ranked_33.pdb,vinardo,0.922,-1.299, 0.000, 0.000, 0.000,-0.346, 0.377,-0.346
7to9,ranked_34.pdb,vina,1.740,-2.453, 0.000, 0.000, 0.000,-0.104, 0.712,-0.104
7to9,ranked_34.pdb,vinardo,1.227,-1.730, 0.000, 0.000, 0.000,-0.322, 0.502,-0.322
7to9,ranked_35.pdb,vina,1.360,-1.917, 0.000, 0.000, 0.000,-0.088, 0.557,-0.088
7to9,ranked_35.pdb,vinardo,0.785,-1.106, 0.000, 0.000, 0.000,-0.343, 0.321,-0.343
7to9,ranked_36.pdb,vina,1.357,-1.913, 0.000, 0.000, 0.000,-0.080, 0.555,-0.080
7to9,ranked_36.pdb,vinardo,0.810,-1.141, 0.000, 0.000, 0.000,-0.338, 0.331,-0.338
7to9,ranked_37.pdb,vina,1.551,-2.186, 0.000, 0.000, 0.000,-0.100, 0.635,-0.100
7to9,ranked_37.pdb,vinardo,1.025,-1.445, 0.000, 0.000, 0.000,-0.307, 0.419,-0.307
7to9,ranked_38.pdb,vina,1.764,-2.485, 0.000, 0.000, 0.000,-0.106, 0.722,-0.106
7to9,ranked_38.pdb,vinardo,1.154,-1.626, 0.000, 0.000, 0.000,-0.310, 0.472,-0.310
7to9,ranked_39.pdb,vina,1.574,-2.218, 0.000, 0.000, 0.000,-0.091, 0.644,-0.091
7to9,ranked_39.pdb,vinardo,1.078,-1.519, 0.000, 0.000, 0.000,-0.290, 0.441,-0.290
7to9,ranked_40.pdb,vina,1.510,-2.128, 0.000, 0.000, 0.000,-0.091, 0.618,-0.091
7to9,ranked_40.pdb,vinardo,0.960,-1.354, 0.000, 0.000, 0.000,-0.308, 0.393,-0.308
7to9,ranked_41.pdb,vina,1.572,-2.215, 0.000, 0.000, 0.000,-0.098, 0.643,-0.098
7to9,ranked_41.pdb,vinardo,1.074,-1.513, 0.000, 0.000, 0.000,-0.290, 0.439,-0.290
7to9,ranked_42.pdb,vina,1.729,-2.436, 0.000, 0.000, 0.000,-0.105, 0.707,-0.105
7to9,ranked_42.pdb,vinardo,1.189,-1.675, 0.000, 0.000, 0.000,-0.310, 0.486,-0.310
7to9,ranked_43.pdb,vina,1.635,-2.304, 0.000, 0.000, 0.000,-0.088, 0.669,-0.088
7to9,ranked_43.pdb,vinardo,1.145,-1.614, 0.000, 0.000, 0.000,-0.299, 0.469,-0.299
7to9,ranked_44.pdb,vina,1.516,-2.136, 0.000, 0.000, 0.000,-0.088, 0.620,-0.088
7to9,ranked_44.pdb,vinardo,0.969,-1.365, 0.000, 0.000, 0.000,-0.340, 0.396,-0.340
7to9,ranked_45.pdb,vina,1.778,-2.506, 0.000, 0.000, 0.000,-0.113, 0.728,-0.113
7to9,ranked_45.pdb,vinardo,1.211,-1.707, 0.000, 0.000, 0.000,-0.323, 0.496,-0.323
7to9,ranked_46.pdb,vina,1.240,-1.747, 0.000, 0.000, 0.000,-0.052, 0.507,-0.052
7to9,ranked_46.pdb,vinardo,0.810,-1.142, 0.000, 0.000, 0.000,-0.281, 0.332,-0.281
7to9,ranked_47.pdb,vina,1.510,-2.127, 0.000, 0.000, 0.000,-0.099, 0.618,-0.099
