complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7wqq,ranked_0.pdb,vina,2.316,-7.732, 0.000, 0.000, 0.000,-4.246, 5.416,-4.246
7wqq,ranked_0.pdb,vinardo,1.914,-6.388, 0.000, 0.000, 0.000,-6.497, 4.475,-6.497
7wqq,ranked_1.pdb,vina,0.641,-2.140, 0.000, 0.000, 0.000,-3.626, 1.499,-3.626
7wqq,ranked_1.pdb,vinardo,0.240,-0.800, 0.000, 0.000, 0.000,-6.009, 0.560,-6.009
7wqq,ranked_2.pdb,vina,0.321,-1.071, 0.000, 0.000, 0.000,-4.047, 0.750,-4.047
7wqq,ranked_2.pdb,vinardo,0.032,-0.108, 0.000, 0.000, 0.000,-6.476, 0.075,-6.476
7wqq,ranked_3.pdb,vina,0.261,-0.872, 0.000, 0.000, 0.000,-4.011, 0.611,-4.011
7wqq,ranked_3.pdb,vinardo,0.037, 0.122, 0.000, 0.000, 0.000,-6.480,-0.086,-6.480
7wqq,ranked_4.pdb,vina,0.127,-0.423, 0.000, 0.000, 0.000,-4.267, 0.297,-4.267
7wqq,ranked_4.pdb,vinardo,0.196, 0.653, 0.000, 0.000, 0.000,-6.605,-0.458,-6.605
7wqq,ranked_5.pdb,vina,2.323,-7.754, 0.000, 0.000, 0.000,-2.645, 5.431,-2.645
7wqq,ranked_5.pdb,vinardo,2.093,-6.988, 0.000, 0.000, 0.000,-4.861, 4.895,-4.861
7wqq,ranked_6.pdb,vina,1.007,-3.361, 0.000, 0.000, 0.000,-3.988, 2.354,-3.988
7wqq,ranked_6.pdb,vinardo,0.745,-2.489, 0.000, 0.000, 0.000,-6.367, 1.743,-6.367
7wqq,ranked_7.pdb,vina,0.872,-2.912, 0.000, 0.000, 0.000,-4.157, 2.039,-4.157
7wqq,ranked_7.pdb,vinardo,0.599,-1.998, 0.000, 0.000, 0.000,-6.560, 1.400,-6.560
