complex_id,file,scoring_function,total,lig_inter,flex_inter,other_inter,flex_intra,lig_intra,torsions,best_pose_lig_intra
7zx4,ranked_0.pdb,vina,0.132,-0.209, 0.000, 0.000, 0.000, 4.832, 0.077, 4.832
7zx4,ranked_0.pdb,vinardo,0.101,-0.160, 0.000, 0.000, 0.000, 3.737, 0.059, 3.737
7zx4,ranked_1.pdb,vina,0.070,-0.074, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000
7zx4,ranked_1.pdb,vinardo,0.075,-0.079, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000
7zx4,ranked_2.pdb,vina,1.037, 1.643, 0.000, 0.000, 0.000, 3.848,-0.606, 3.848
7zx4,ranked_2.pdb,vinardo,1.269, 2.011, 0.000, 0.000, 0.000, 2.913,-0.742, 2.913
7zx4,ranked_3.pdb,vina,0.240, 0.381, 0.000, 0.000, 0.000, 3.143,-0.140, 3.143
7zx4,ranked_3.pdb,vinardo,0.457, 0.724, 0.000, 0.000, 0.000, 2.273,-0.267, 2.273
7zx4,ranked_4.pdb,vina,0.987, 1.564, 0.000, 0.000, 0.000, 3.749,-0.577, 3.749
7zx4,ranked_4.pdb,vinardo,1.387, 2.198, 0.000, 0.000, 0.000, 2.829,-0.811, 2.829
7zx4,ranked_5.pdb,vina,0.260,-0.412, 0.000, 0.000, 0.000, 3.759, 0.152, 3.759
7zx4,ranked_5.pdb,vinardo,0.167,-0.265, 0.000, 0.000, 0.000, 2.790, 0.098, 2.790
7zx4,ranked_6.pdb,vina,0.360,-0.570, 0.000, 0.000, 0.000, 3.995, 0.210, 3.995
7zx4,ranked_6.pdb,vinardo,0.159,-0.253, 0.000, 0.000, 0.000, 2.997, 0.093, 2.997
7zx4,ranked_7.pdb,vina,0.236,-0.373, 0.000, 0.000, 0.000, 4.228, 0.138, 4.228
7zx4,ranked_7.pdb,vinardo,0.136,-0.215, 0.000, 0.000, 0.000, 3.185, 0.079, 3.185
7zx4,ranked_8.pdb,vina,0.206,-0.326, 0.000, 0.000, 0.000, 4.491, 0.120, 4.491
7zx4,ranked_8.pdb,vinardo,0.110,-0.175, 0.000, 0.000, 0.000, 3.408, 0.064, 3.408
7zx4,ranked_9.pdb,vina,0.316,-0.500, 0.000, 0.000, 0.000, 4.823, 0.185, 4.823
