,CSV Name,Prediction Value,AlphaRank
71,ranked_894.csv,0.27860027551651,894
563,ranked_829.csv,0.24162958562374115,829
878,ranked_928.csv,0.19612543284893036,928
196,ranked_791.csv,0.19232961535453796,791
779,ranked_759.csv,0.16914445161819458,759
263,ranked_188.csv,0.16336899995803833,188
557,ranked_316.csv,0.1567598581314087,316
562,ranked_872.csv,0.15236350893974304,872
43,ranked_413.csv,0.1522715836763382,413
117,ranked_982.csv,0.15174353122711182,982
885,ranked_924.csv,0.1490974724292755,924
635,ranked_566.csv,0.14528436958789825,566
934,ranked_927.csv,0.1436280906200409,927
902,ranked_922.csv,0.14302219450473785,922
741,ranked_99.csv,0.1402994990348816,99
666,ranked_357.csv,0.13778534531593323,357
797,ranked_533.csv,0.13726480305194855,533
871,ranked_51.csv,0.13373488187789917,51
716,ranked_570.csv,0.13171404600143433,570
247,ranked_478.csv,0.1309100240468979,478
223,ranked_929.csv,0.1300887018442154,929
3,ranked_653.csv,0.12798672914505005,653
185,ranked_405.csv,0.12760776281356812,405
395,ranked_374.csv,0.1253976821899414,374
485,ranked_513.csv,0.12422876805067062,513
721,ranked_889.csv,0.12337253242731094,889
700,ranked_486.csv,0.12331974506378174,486
467,ranked_771.csv,0.11914771795272827,771
470,ranked_985.csv,0.1190718412399292,985
674,ranked_912.csv,0.11855579912662506,912
473,ranked_930.csv,0.11574121564626694,930
381,ranked_588.csv,0.11480320245027542,588
517,ranked_955.csv,0.11441464722156525,955
112,ranked_712.csv,0.11366771161556244,712
50,ranked_705.csv,0.11163162440061569,705
539,ranked_672.csv,0.11162912100553513,672
208,ranked_194.csv,0.11142505705356598,194
629,ranked_837.csv,0.11122338473796844,837
860,ranked_958.csv,0.11060204356908798,958
210,ranked_518.csv,0.10937166959047318,518
546,ranked_361.csv,0.10776756703853607,361
618,ranked_289.csv,0.10771077126264572,289
124,ranked_579.csv,0.10747305303812027,579
420,ranked_365.csv,0.10703789442777634,365
686,ranked_949.csv,0.1064411923289299,949
988,ranked_714.csv,0.10606507211923599,714
669,ranked_708.csv,0.10557178407907486,708
780,ranked_963.csv,0.10360714793205261,963
75,ranked_942.csv,0.1033824235200882,942
632,ranked_797.csv,0.10303537547588348,797
929,ranked_272.csv,0.10213925689458847,272
981,ranked_144.csv,0.10213205218315125,144
896,ranked_858.csv,0.10199777036905289,858
648,ranked_856.csv,0.10188306868076324,856
429,ranked_820.csv,0.10170941054821014,820
142,ranked_735.csv,0.10100706666707993,735
127,ranked_973.csv,0.10076581686735153,973
900,ranked_633.csv,0.10062942653894424,633
418,ranked_767.csv,0.1000174731016159,767
37,ranked_526.csv,0.09991665929555893,526
72,ranked_168.csv,0.09787152707576752,168
272,ranked_989.csv,0.09759906679391861,989
136,ranked_773.csv,0.09708978980779648,773
745,ranked_880.csv,0.0966692790389061,880
710,ranked_661.csv,0.09545166790485382,661
85,ranked_427.csv,0.0952354222536087,427
241,ranked_466.csv,0.09474215656518936,466
178,ranked_640.csv,0.09428925067186356,640
850,ranked_393.csv,0.09417323023080826,393
264,ranked_952.csv,0.09310658276081085,952
46,ranked_477.csv,0.09293024241924286,477
986,ranked_933.csv,0.09255864471197128,933
170,ranked_908.csv,0.09229286015033722,908
324,ranked_758.csv,0.09218991547822952,758
817,ranked_851.csv,0.09169597178697586,851
784,ranked_711.csv,0.0913807824254036,711
998,ranked_897.csv,0.09132479131221771,897
360,ranked_913.csv,0.09128817170858383,913
412,ranked_240.csv,0.09115226566791534,240
515,ranked_816.csv,0.0909416675567627,816
130,ranked_967.csv,0.0903625562787056,967
41,ranked_765.csv,0.08954329043626785,765
204,ranked_923.csv,0.0894666239619255,923
321,ranked_460.csv,0.08763779699802399,460
466,ranked_351.csv,0.08643640577793121,351
611,ranked_957.csv,0.08508949726819992,957
593,ranked_903.csv,0.08425339311361313,903
806,ranked_324.csv,0.0835845023393631,324
6,ranked_3.csv,0.08334346860647202,3
868,ranked_261.csv,0.08211439102888107,261
415,ranked_926.csv,0.08185353875160217,926
445,ranked_941.csv,0.0808444693684578,941
763,ranked_916.csv,0.08075480163097382,916
681,ranked_176.csv,0.08011940866708755,176
640,ranked_500.csv,0.08008525520563126,500
274,ranked_350.csv,0.07960904389619827,350
909,ranked_827.csv,0.07914242148399353,827
280,ranked_777.csv,0.07912632822990417,777
380,ranked_696.csv,0.07870923727750778,696
463,ranked_390.csv,0.07847274094820023,390
176,ranked_166.csv,0.07823435217142105,166
630,ranked_693.csv,0.07810888439416885,693
651,ranked_391.csv,0.07737511396408081,391
832,ranked_523.csv,0.07716459780931473,523
612,ranked_978.csv,0.077054463326931,978
756,ranked_722.csv,0.07692895829677582,722
31,ranked_966.csv,0.07664155960083008,966
558,ranked_595.csv,0.07626931369304657,595
531,ranked_805.csv,0.07569890469312668,805
859,ranked_557.csv,0.07562325894832611,557
98,ranked_981.csv,0.07534937560558319,981
505,ranked_810.csv,0.07528343051671982,810
378,ranked_554.csv,0.07504165172576904,554
726,ranked_349.csv,0.07502758502960205,349
966,ranked_749.csv,0.07494005560874939,749
670,ranked_875.csv,0.0748782530426979,875
983,ranked_415.csv,0.07456378638744354,415
91,ranked_229.csv,0.0745028555393219,229
123,ranked_574.csv,0.07426340132951736,574
757,ranked_835.csv,0.07396601885557175,835
661,ranked_244.csv,0.0735601931810379,244
946,ranked_418.csv,0.07339050620794296,418
991,ranked_28.csv,0.07337205857038498,28
398,ranked_507.csv,0.07332424819469452,507
262,ranked_888.csv,0.07303272187709808,888
602,ranked_741.csv,0.07294140011072159,741
147,ranked_96.csv,0.0728071928024292,96
709,ranked_611.csv,0.07233227789402008,611
663,ranked_732.csv,0.07229744642972946,732
472,ranked_609.csv,0.07183484733104706,609
440,ranked_675.csv,0.07162941992282867,675
613,ranked_657.csv,0.07137025147676468,657
277,ranked_469.csv,0.07119546085596085,469
286,ranked_300.csv,0.07095332443714142,300
802,ranked_896.csv,0.07077784836292267,896
969,ranked_768.csv,0.07037310302257538,768
783,ranked_778.csv,0.07014768570661545,778
678,ranked_844.csv,0.06985265761613846,844
10,ranked_545.csv,0.06979932636022568,545
63,ranked_86.csv,0.06958293169736862,86
179,ranked_695.csv,0.06954493373632431,695
260,ranked_629.csv,0.06906192749738693,629
76,ranked_499.csv,0.0685589537024498,499
499,ranked_230.csv,0.06838314980268478,230
146,ranked_754.csv,0.06835098564624786,754
956,ranked_787.csv,0.06822994351387024,787
704,ranked_302.csv,0.06815610080957413,302
461,ranked_665.csv,0.06808532029390335,665
995,ranked_662.csv,0.06798303872346878,662
870,ranked_274.csv,0.06769093871116638,274
980,ranked_569.csv,0.0672755092382431,569
492,ranked_626.csv,0.06724821031093597,626
737,ranked_396.csv,0.06720515340566635,396
762,ranked_688.csv,0.06702030450105667,688
0,ranked_546.csv,0.06687229126691818,546
379,ranked_643.csv,0.06679101288318634,643
403,ranked_918.csv,0.06655418127775192,918
373,ranked_994.csv,0.0665220394730568,994
837,ranked_860.csv,0.06631902605295181,860
928,ranked_358.csv,0.06619696319103241,358
523,ranked_775.csv,0.06574638187885284,775
444,ranked_406.csv,0.06567338109016418,406
996,ranked_470.csv,0.06558620929718018,470
777,ranked_234.csv,0.06551514565944672,234
775,ranked_813.csv,0.06544993817806244,813
278,ranked_417.csv,0.06534864008426666,417
642,ranked_833.csv,0.06497406214475632,833
2,ranked_704.csv,0.06489668786525726,704
977,ranked_936.csv,0.0647946298122406,936
455,ranked_541.csv,0.06463173031806946,541
152,ranked_309.csv,0.0643206238746643,309
592,ranked_971.csv,0.06417353451251984,971
809,ranked_660.csv,0.06369514018297195,660
927,ranked_10.csv,0.06356967240571976,10
736,ranked_962.csv,0.06338039040565491,962
857,ranked_701.csv,0.06329178810119629,701
622,ranked_521.csv,0.06313598155975342,521
525,ranked_852.csv,0.062392011284828186,852
54,ranked_746.csv,0.06224854290485382,746
551,ranked_992.csv,0.06218375265598297,992
951,ranked_15.csv,0.06208735704421997,15
