#  old_rank	structure_name		score
0	743	ranked_743.pdb_clean	-46.26074740255998
1	563	ranked_563.pdb_clean	-46.05277908261383
2	352	ranked_352.pdb_clean	-41.774210135644196
3	742	ranked_742.pdb_clean	-41.21217106160508
4	277	ranked_277.pdb_clean	-40.74267953437048
5	236	ranked_236.pdb_clean	-38.84291771621667
6	350	ranked_350.pdb_clean	-38.729208111298426
7	285	ranked_285.pdb_clean	-37.669881428223626
8	221	ranked_221.pdb_clean	-35.86613416589338
9	202	ranked_202.pdb_clean	-35.24674166844953
10	270	ranked_270.pdb_clean	-34.139497492259125
11	234	ranked_234.pdb_clean	-33.841728168799996
12	900	ranked_900.pdb_clean	-33.801111955927475
13	848	ranked_848.pdb_clean	-32.1511276616455
14	508	ranked_508.pdb_clean	-31.29879769943421
15	428	ranked_428.pdb_clean	-29.699742309207622
16	385	ranked_385.pdb_clean	-29.30331316145913
17	822	ranked_822.pdb_clean	-29.041264488659472
18	986	ranked_986.pdb_clean	-27.485591101488467
19	568	ranked_568.pdb_clean	-27.25932551802063
20	449	ranked_449.pdb_clean	-27.01045448718054
21	204	ranked_204.pdb_clean	-26.480994602551306
22	761	ranked_761.pdb_clean	-26.479115662581734
23	180	ranked_180.pdb_clean	-26.0262190918887
24	928	ranked_928.pdb_clean	-25.86015257345406
25	241	ranked_241.pdb_clean	-25.794238851546112
26	297	ranked_297.pdb_clean	-25.30855718810018
27	718	ranked_718.pdb_clean	-25.29983739677172
28	870	ranked_870.pdb_clean	-25.19885460503141
29	911	ranked_911.pdb_clean	-25.06958124680155
30	280	ranked_280.pdb_clean	-25.057082602167714
31	945	ranked_945.pdb_clean	-24.875095684270903
32	359	ranked_359.pdb_clean	-24.60172459622077
33	845	ranked_845.pdb_clean	-23.94030744066103
34	296	ranked_296.pdb_clean	-22.96743919586101
35	676	ranked_676.pdb_clean	-22.745181752545477
36	949	ranked_949.pdb_clean	-22.72926796951143
37	741	ranked_741.pdb_clean	-22.63183088658504
38	193	ranked_193.pdb_clean	-22.33291126261247
39	744	ranked_744.pdb_clean	-21.86965460356908
40	25	ranked_25.pdb_clean	-21.51423266414423
41	955	ranked_955.pdb_clean	-21.121126105260437
42	463	ranked_463.pdb_clean	-20.880221864530494
43	340	ranked_340.pdb_clean	-20.224110159060444
44	966	ranked_966.pdb_clean	-19.906326099283355
45	185	ranked_185.pdb_clean	-19.88213122191027
46	482	ranked_482.pdb_clean	-19.869825005324262
47	262	ranked_262.pdb_clean	-19.778931236733044
48	733	ranked_733.pdb_clean	-19.756018786261414
49	765	ranked_765.pdb_clean	-19.731085787106437
50	102	ranked_102.pdb_clean	-19.723317180702807
51	166	ranked_166.pdb_clean	-19.69563445785301
52	189	ranked_189.pdb_clean	-19.6159250848142
53	950	ranked_950.pdb_clean	-19.481801484945766
54	661	ranked_661.pdb_clean	-19.451182899159324
55	129	ranked_129.pdb_clean	-19.048298440918195
56	808	ranked_808.pdb_clean	-19.001742080497245
57	145	ranked_145.pdb_clean	-18.876324863776592
58	965	ranked_965.pdb_clean	-18.792974113188983
59	755	ranked_755.pdb_clean	-18.687924379278698
60	366	ranked_366.pdb_clean	-18.550298986593514
61	220	ranked_220.pdb_clean	-18.31453946293831
62	75	ranked_75.pdb_clean	-18.280782488338815
63	875	ranked_875.pdb_clean	-18.17750861308656
64	28	ranked_28.pdb_clean	-18.105406655220747
65	91	ranked_91.pdb_clean	-17.97029233669314
66	9	ranked_9.pdb_clean	-17.791659437266464
67	105	ranked_105.pdb_clean	-17.48829944304154
68	42	ranked_42.pdb_clean	-17.446246949179557
69	194	ranked_194.pdb_clean	-17.320388144838706
70	564	ranked_564.pdb_clean	-17.05258097296477
71	97	ranked_97.pdb_clean	-16.899226221126263
72	768	ranked_768.pdb_clean	-16.778219304610282
73	869	ranked_869.pdb_clean	-16.721647910092262
74	494	ranked_494.pdb_clean	-16.49438927602251
75	358	ranked_358.pdb_clean	-16.187524227376237
76	520	ranked_520.pdb_clean	-15.988132422759298
77	121	ranked_121.pdb_clean	-15.98533813166237
78	69	ranked_69.pdb_clean	-15.980984225067273
79	130	ranked_130.pdb_clean	-15.976158948349642
80	126	ranked_126.pdb_clean	-15.932105700075528
81	94	ranked_94.pdb_clean	-15.914937455882223
82	903	ranked_903.pdb_clean	-15.870259718163277
83	675	ranked_675.pdb_clean	-15.855465385954721
84	378	ranked_378.pdb_clean	-15.835100651390254
85	78	ranked_78.pdb_clean	-15.819309431887673
86	584	ranked_584.pdb_clean	-15.73435467071565
87	990	ranked_990.pdb_clean	-15.671851239781539
88	171	ranked_171.pdb_clean	-15.587340345571619
89	186	ranked_186.pdb_clean	-15.556553206910976
90	187	ranked_187.pdb_clean	-15.543650987624657
91	298	ranked_298.pdb_clean	-15.538359327454566
92	634	ranked_634.pdb_clean	-15.536995438336332
93	628	ranked_628.pdb_clean	-15.435246068112885
94	58	ranked_58.pdb_clean	-15.393247717441575
95	27	ranked_27.pdb_clean	-15.357937552035876
96	88	ranked_88.pdb_clean	-15.297752507692367
97	146	ranked_146.pdb_clean	-15.139562995459647
98	190	ranked_190.pdb_clean	-15.075988293984846
99	131	ranked_131.pdb_clean	-14.829293453590312
100	87	ranked_87.pdb_clean	-14.823244046003813
101	363	ranked_363.pdb_clean	-14.54790001263888
102	890	ranked_890.pdb_clean	-14.423046343521303
103	49	ranked_49.pdb_clean	-14.381998292534274
104	887	ranked_887.pdb_clean	-14.240557220672898
105	210	ranked_210.pdb_clean	-14.194229834123062
106	629	ranked_629.pdb_clean	-14.168773242834787
107	161	ranked_161.pdb_clean	-14.13316521974819
108	99	ranked_99.pdb_clean	-13.89940406145894
109	200	ranked_200.pdb_clean	-13.65028005944256
110	641	ranked_641.pdb_clean	-13.633419726504979
111	749	ranked_749.pdb_clean	-13.629119349744187
112	140	ranked_140.pdb_clean	-13.524522345013171
113	402	ranked_402.pdb_clean	-13.396590471312317
114	380	ranked_380.pdb_clean	-13.27688939436702
115	39	ranked_39.pdb_clean	-13.25727006507159
116	267	ranked_267.pdb_clean	-13.181288497003335
117	406	ranked_406.pdb_clean	-13.149246681300673
118	351	ranked_351.pdb_clean	-12.85987220680793
119	62	ranked_62.pdb_clean	-12.78799090332558
120	158	ranked_158.pdb_clean	-12.771294203096465
121	208	ranked_208.pdb_clean	-12.726079329055427
122	467	ranked_467.pdb_clean	-12.643051206112068
123	51	ranked_51.pdb_clean	-12.639429951045878
124	916	ranked_916.pdb_clean	-12.585618254653378
125	382	ranked_382.pdb_clean	-12.56719653445715
126	255	ranked_255.pdb_clean	-12.349667169363011
127	806	ranked_806.pdb_clean	-12.332930844435943
128	396	ranked_396.pdb_clean	-12.244157790488883
129	10	ranked_10.pdb_clean	-12.215974574070188
130	170	ranked_170.pdb_clean	-12.1386902894386
131	162	ranked_162.pdb_clean	-11.999911611320675
132	597	ranked_597.pdb_clean	-11.960176860276166
133	218	ranked_218.pdb_clean	-11.840835438100658
134	605	ranked_605.pdb_clean	-11.666976074111158
135	150	ranked_150.pdb_clean	-11.634758925424329
136	175	ranked_175.pdb_clean	-11.620123001838472
137	643	ranked_643.pdb_clean	-11.604491930668917
138	40	ranked_40.pdb_clean	-11.601950243697392
